name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"SUNDIN, MATS",Vancouver,114,1483:48,22,33,24,55,202,282,337,10.89,0.89,1.33,0.97,2.22,8.17,11.40,13.63,29.3,44.0,73.3
"DUMONT, J.P.",Nashville,306,3728:07,53,85,53,138,431,604,752,12.30,0.85,1.37,0.85,2.22,6.94,9.72,12.10,28.6,45.9,74.6
"TOEWS, JONATHAN",Chicago,302,4152:15,68,85,55,153,505,631,761,13.47,0.98,1.23,0.79,2.21,7.30,9.12,11.00,30.8,38.5,69.2
"BENN, JAMIE",Dallas,150,1900:22,32,38,17,70,267,365,477,11.98,1.01,1.20,0.54,2.21,8.43,11.52,15.06,39.5,46.9,86.4
"KREJCI, DAVID",Boston,292,3756:57,39,99,64,138,387,494,610,10.08,0.62,1.58,1.02,2.20,6.18,7.89,9.74,22.4,56.9,79.3
"SAVARD, MARC",Boston,222,2997:39,28,82,53,110,384,511,654,7.29,0.56,1.64,1.06,2.20,7.69,10.23,13.09,20.6,60.3,80.9
"BRIERE, DANIEL",Philadelphia,260,3384:02,61,63,39,124,451,565,721,13.53,1.08,1.12,0.69,2.20,8.00,10.02,12.78,38.6,39.9,78.5
"ZETTERBERG, HENRIK",Detroit,305,4342:03,63,96,57,159,849,1156,1422,7.42,0.87,1.33,0.79,2.20,11.73,15.97,19.65,30.0,45.7,75.7
"NASH, RICK",Columbus,309,4267:06,82,74,49,156,775,1014,1282,10.58,1.15,1.04,0.69,2.19,10.90,14.26,18.03,43.4,39.2,82.5
"HOSSA, MARIAN",Chicago,267,3587:15,65,66,37,131,641,836,1049,10.14,1.09,1.10,0.62,2.19,10.72,13.98,17.55,38.2,38.8,77.1
"HEMSKY, ALES",Edmonton,215,2854:45,39,65,47,104,364,491,666,10.71,0.82,1.37,0.99,2.19,7.65,10.32,14.00,30.7,51.2,81.9
"WOLSKI, WOJTEK",NY Rangers,308,3963:02,49,95,55,144,507,649,817,9.66,0.74,1.44,0.83,2.18,7.68,9.83,12.37,27.2,52.8,80.0
"BACKSTROM, NICKLAS",Washington,321,4612:02,45,122,71,167,510,709,910,8.82,0.59,1.59,0.92,2.17,6.63,9.22,11.84,17.9,48.6,66.5
"GRABNER, MICHAEL",NY Islanders,96,1136:39,24,17,11,41,225,287,342,10.67,1.27,0.90,0.58,2.16,11.88,15.15,18.05,47.1,33.3,80.4
"HODGSON, CODY",Vancouver,8,55:41,1,1,0,2,8,11,16,12.50,1.08,1.08,0.00,2.15,8.62,11.85,17.24,50.0,50.0,100.0
"KOVALCHUK, ILYA",New Jersey,315,4792:00,95,77,53,172,620,852,1152,15.32,1.19,0.96,0.66,2.15,7.76,10.67,14.42,44.2,35.8,80.0
"ALFREDSSON, DANIEL",Ottawa,273,3680:07,50,82,47,132,394,536,705,12.69,0.82,1.34,0.77,2.15,6.42,8.74,11.49,29.6,48.5,78.1
"BURROWS, ALEX",Vancouver,317,3971:13,68,74,35,142,542,739,909,12.55,1.03,1.12,0.53,2.15,8.19,11.17,13.73,34.7,37.8,72.4
"DOWNIE, STEVE",Tampa Bay,196,2126:19,30,46,30,76,202,276,336,14.85,0.85,1.30,0.85,2.14,5.70,7.79,9.48,27.3,41.8,69.1
"STRAKA, MARTIN",NY Rangers,65,839:59,10,20,11,30,75,102,126,13.33,0.71,1.43,0.79,2.14,5.36,7.29,9.00,26.3,52.6,78.9
"SHARP, PATRICK",Chicago,297,3866:49,67,71,38,138,618,820,1014,10.84,1.04,1.10,0.59,2.14,9.59,12.72,15.73,35.6,37.8,73.4
"CONNOLLY, TIM",Buffalo,237,2803:06,29,71,41,100,367,477,606,7.90,0.62,1.52,0.88,2.14,7.86,10.21,12.97,20.3,49.7,69.9
"HEATLEY, DANY",San Jose,315,4711:27,76,91,55,167,613,859,1138,12.40,0.97,1.16,0.70,2.13,7.81,10.94,14.49,30.6,36.7,67.3
"STASTNY, PAUL",Colorado,266,3815:29,48,87,51,135,430,564,681,11.16,0.75,1.37,0.80,2.12,6.76,8.87,10.71,26.5,48.1,74.6
"DALPE, ZAC",Carolina,14,113:15,3,1,0,4,16,22,28,18.75,1.59,0.53,0.00,2.12,8.48,11.66,14.83,50.0,16.7,66.7
"ELIAS, PATRIK",New Jersey,289,3601:58,47,80,50,127,544,699,894,8.64,0.78,1.33,0.83,2.12,9.06,11.64,14.89,29.4,50.0,79.4
"HORTON, NATHAN",Boston,294,4085:30,57,87,52,144,485,676,902,11.75,0.84,1.28,0.76,2.11,7.12,9.93,13.25,26.3,40.1,66.4
"TANGUAY, ALEX",Calgary,286,3688:39,46,84,54,130,298,422,516,15.44,0.75,1.37,0.88,2.11,4.85,6.86,8.39,24.3,44.4,68.8
"ERIKSSON, LOUI",Dallas,311,4252:46,59,90,44,149,487,669,804,12.12,0.83,1.27,0.62,2.10,6.87,9.44,11.34,30.9,47.1,78.0
"LECAVALIER, VINCENT",Tampa Bay,304,4305:29,68,82,56,150,690,878,1080,9.86,0.95,1.14,0.78,2.09,9.62,12.24,15.05,34.9,42.1,76.9
"KUNITZ, CHRIS",Pittsburgh,280,3519:07,52,70,43,122,448,626,800,11.61,0.89,1.19,0.73,2.08,7.64,10.67,13.64,32.1,43.2,75.3
"MCLAREN, FRAZER",San Jose,32,173:36,1,5,4,6,14,19,21,7.14,0.35,1.73,1.38,2.07,4.84,6.57,7.26,11.1,55.6,66.7
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"ARNOTT, JASON",Washington,280,3745:02,61,68,34,129,551,748,918,11.07,0.98,1.09,0.54,2.07,8.83,11.98,14.71,32.4,36.2,68.6
"KONTIOLA, PETRI",Chicago,12,145:11,0,5,1,5,11,13,14,0.00,0.00,2.07,0.41,2.07,4.55,5.37,5.79,0.0,83.3,83.3
"KESSEL, PHIL",Toronto,304,4171:45,75,68,46,143,778,1064,1379,9.64,1.08,0.98,0.66,2.06,11.19,15.30,19.83,39.7,36.0,75.7
"WHEELER, BLAKE",Winnipeg,244,2922:16,47,53,32,100,402,531,657,11.69,0.96,1.09,0.66,2.05,8.25,10.90,13.49,32.9,37.1,69.9
"LADD, ANDREW",Winnipeg,308,3890:42,57,76,44,133,565,740,916,10.09,0.88,1.17,0.68,2.05,8.71,11.41,14.13,30.2,40.2,70.4
"GIROUX, CLAUDE",Philadelphia,208,2605:22,28,61,45,89,271,384,482,10.33,0.64,1.40,1.04,2.05,6.24,8.84,11.10,24.1,52.6,76.7
"HUSELIUS, KRISTIAN",Columbus,268,3666:18,52,73,47,125,472,607,770,11.02,0.85,1.19,0.77,2.05,7.72,9.93,12.60,31.9,44.8,76.7
"BROWN, CURTIS",San Jose,33,264:37,5,4,2,9,31,39,50,16.13,1.13,0.91,0.45,2.04,7.03,8.84,11.34,38.5,30.8,69.2
"CRACKNELL, ADAM",St. Louis,24,206:28,3,4,3,7,23,35,44,13.04,0.87,1.16,0.87,2.03,6.68,10.17,12.79,30.0,40.0,70.0
"COUTURE, LOGAN",San Jose,104,1327:33,24,21,13,45,226,311,386,10.62,1.08,0.95,0.59,2.03,10.21,14.06,17.45,45.3,39.6,84.9
"RICHARDS, BRAD",Dallas,281,4049:23,45,92,59,137,544,773,986,8.27,0.67,1.36,0.87,2.03,8.06,11.45,14.61,25.1,51.4,76.5
"CARTER, JEFF",Philadelphia,318,4199:19,80,62,31,142,807,1119,1432,9.91,1.14,0.89,0.44,2.03,11.53,15.99,20.46,39.8,30.8,70.6
"PERRON, DAVID",St. Louis,235,2634:44,38,51,39,89,293,396,490,12.97,0.87,1.16,0.89,2.03,6.67,9.02,11.16,31.7,42.5,74.2
"ANTROPOV, NIK",Winnipeg,305,3945:25,55,78,48,133,406,582,739,13.55,0.84,1.19,0.73,2.02,6.17,8.85,11.24,29.4,41.7,71.1
"DEMITRA, PAVOL",Vancouver,163,2107:57,25,46,29,71,219,307,392,11.42,0.71,1.31,0.83,2.02,6.23,8.74,11.16,24.8,45.5,70.3
"VORACEK, JAKUB",Columbus,241,2888:30,28,69,45,97,324,424,523,8.64,0.58,1.43,0.93,2.01,6.73,8.81,10.86,19.9,48.9,68.8
"ENNIS, TYLER",Buffalo,92,1163:32,17,22,13,39,182,239,294,9.34,0.88,1.13,0.67,2.01,9.39,12.32,15.16,30.4,39.3,69.6
"PONIKAROVSKY, ALEXEI",Los Angeles,286,3436:16,50,65,42,115,493,708,887,10.14,0.87,1.14,0.73,2.01,8.61,12.36,15.49,29.9,38.9,68.9
"KARIYA, PAUL",St. Louis,168,2192:48,25,48,29,73,369,493,597,6.78,0.68,1.31,0.79,2.00,10.10,13.49,16.34,26.6,51.1,77.7
"WILLIAMS, JUSTIN",Los Angeles,202,2674:30,31,58,28,89,441,607,749,7.03,0.70,1.30,0.63,2.00,9.89,13.62,16.80,26.5,49.6,76.1
"MALONE, RYAN",Tampa Bay,269,3247:48,47,61,26,108,395,506,611,11.90,0.87,1.13,0.48,2.00,7.30,9.35,11.29,29.0,37.7,66.7
"ERAT, MARTIN",Nashville,285,3790:08,52,74,43,126,446,587,742,11.66,0.82,1.17,0.68,1.99,7.06,9.29,11.75,31.9,45.4,77.3
"STAFFORD, DREW",Buffalo,276,3260:57,47,61,32,108,483,606,747,9.73,0.86,1.12,0.59,1.99,8.89,11.15,13.74,29.2,37.9,67.1
"KOPITAR, ANZE",Los Angeles,321,4681:02,65,90,53,155,593,855,1066,10.96,0.83,1.15,0.68,1.99,7.60,10.96,13.66,32.0,44.3,76.4
"BOURQUE, RENE",Calgary,272,3390:02,56,56,35,112,500,700,890,11.20,0.99,0.99,0.62,1.98,8.85,12.39,15.75,37.6,37.6,75.2
"ZHERDEV, NIKOLAI",Philadelphia,220,2846:43,48,46,32,94,473,614,801,10.15,1.01,0.97,0.67,1.98,9.97,12.94,16.88,41.7,40.0,81.7
"DUCHENE, MATT",Colorado,161,2272:35,32,43,27,75,277,390,477,11.55,0.84,1.14,0.71,1.98,7.31,10.30,12.59,30.8,41.3,72.1
"HORNQVIST, PATRIC",Nashville,187,2277:08,36,39,22,75,468,578,700,7.69,0.95,1.03,0.58,1.98,12.33,15.23,18.44,34.6,37.5,72.1
"BACKES, DAVID",St. Louis,315,4013:46,61,71,33,132,521,725,871,11.71,0.91,1.06,0.49,1.97,7.79,10.84,13.02,32.3,37.6,69.8
"BRUNNSTROM, FABIAN",Dallas,99,943:05,15,16,10,31,94,132,156,15.96,0.95,1.02,0.64,1.97,5.98,8.40,9.92,42.9,45.7,88.6
"CLEARY, DAN",Detroit,268,3378:15,55,56,33,111,505,668,803,10.89,0.98,0.99,0.59,1.97,8.97,11.86,14.26,35.5,36.1,71.6
"STAAL, ERIC",Carolina,313,4505:33,68,80,52,148,797,1115,1413,8.53,0.91,1.07,0.69,1.97,10.61,14.85,18.82,31.5,37.0,68.5
"NAGY, LADISLAV",Los Angeles,38,395:49,6,7,3,13,52,74,91,11.54,0.91,1.06,0.45,1.97,7.88,11.22,13.79,33.3,38.9,72.2
"KOZLOV, VIKTOR",Washington,147,1961:43,24,40,28,64,290,374,460,8.28,0.73,1.22,0.86,1.96,8.87,11.44,14.07,22.9,38.1,61.0
"MARLEAU, PATRICK",San Jose,318,4388:18,70,73,37,143,623,814,1015,11.24,0.96,1.00,0.51,1.96,8.52,11.13,13.88,36.6,38.2,74.9
"AUCOIN, KEITH",Washington,59,583:30,7,12,4,19,66,84,112,10.61,0.72,1.23,0.41,1.95,6.79,8.64,11.52,26.9,46.2,73.1
"LUPUL, JOFFREY",Toronto,212,2611:28,48,37,23,85,385,502,660,12.47,1.10,0.85,0.53,1.95,8.85,11.53,15.16,40.0,30.8,70.8
"HAYDAR, DARREN",Colorado,17,154:00,1,4,3,5,13,14,23,7.69,0.39,1.56,1.17,1.95,5.06,5.45,8.96,14.3,57.1,71.4
"NEAL, JAMES",Pittsburgh,233,3112:10,53,48,28,101,423,576,739,12.53,1.02,0.93,0.54,1.95,8.16,11.10,14.25,39.8,36.1,75.9
"LUCIC, MILAN",Boston,278,3515:26,48,66,30,114,352,503,660,13.64,0.82,1.13,0.51,1.95,6.01,8.59,11.26,31.0,42.6,73.5
"PROSPAL, VACLAV",NY Rangers,266,3766:09,49,73,50,122,452,580,750,10.84,0.78,1.16,0.80,1.94,7.20,9.24,11.95,28.5,42.4,70.9
"NISKALA, JANNE",Tampa Bay,6,61:50,0,2,0,2,5,7,12,0.00,0.00,1.94,0.00,1.94,4.85,6.79,11.64,0.0,100.0,100.0
"WILLIAMS, JEREMY",NY Rangers,30,247:27,7,1,1,8,34,44,58,20.59,1.70,0.24,0.24,1.94,8.24,10.67,14.06,77.8,11.1,88.9
"VAN_RIEMSDYK, JAMES",Philadelphia,153,1797:34,26,32,19,58,281,382,481,9.25,0.87,1.07,0.63,1.94,9.38,12.75,16.05,31.0,38.1,69.0
"BELL, MARK",Toronto,35,310:00,4,6,2,10,35,49,59,11.43,0.77,1.16,0.39,1.94,6.77,9.48,11.42,26.7,40.0,66.7
"KALINSKI, JON",Philadelphia,22,155:04,1,4,2,5,16,18,26,6.25,0.39,1.55,0.77,1.93,6.19,6.96,10.06,20.0,80.0,100.0
"MCDONALD, ANDY",St. Louis,265,3538:13,48,66,34,114,473,630,758,10.15,0.81,1.12,0.58,1.93,8.02,10.68,12.85,31.6,43.4,75.0
"BOYES, BRAD",Buffalo,329,4377:48,63,78,45,141,542,791,985,11.62,0.86,1.07,0.62,1.93,7.43,10.84,13.50,31.5,39.0,70.5
"OSHIE, TJ",St. Louis,182,2269:26,30,43,31,73,263,387,490,11.41,0.79,1.14,0.82,1.93,6.95,10.23,12.95,28.3,40.6,68.9
"BOOTH, DAVID",Florida,255,3486:25,58,54,32,112,644,863,1093,9.01,1.00,0.93,0.55,1.93,11.08,14.85,18.81,37.7,35.1,72.7
"FEHR, ERIC",Washington,203,2086:00,34,33,18,67,356,485,628,9.55,0.98,0.95,0.52,1.93,10.24,13.95,18.06,35.8,34.7,70.5
"GLENCROSS, CURTIS",Calgary,281,3253:51,47,57,34,104,413,576,721,11.38,0.87,1.05,0.63,1.92,7.62,10.62,13.29,34.3,41.6,75.9
"SETOGUCHI, DEVIN",San Jose,267,3318:05,55,51,25,106,536,740,969,10.26,0.99,0.92,0.45,1.92,9.69,13.38,17.52,37.7,34.9,72.6
"BERGERON, PATRICE",Boston,227,2821:16,33,57,35,90,394,525,657,8.38,0.70,1.21,0.74,1.91,8.38,11.17,13.97,27.7,47.9,75.6
"HARTNELL, SCOTT",Philadelphia,325,4140:25,53,79,47,132,579,766,936,9.15,0.77,1.14,0.68,1.91,8.39,11.10,13.56,26.8,39.9,66.7
"DOAN, SHANE",Arizona,313,4379:48,46,93,62,139,593,818,1041,7.76,0.63,1.27,0.85,1.90,8.12,11.21,14.26,24.0,48.4,72.4
"PLEKANEC, TOMAS",Montreal,320,4034:03,56,72,47,128,550,734,956,10.18,0.83,1.07,0.70,1.90,8.18,10.92,14.22,33.1,42.6,75.7
"GRABOVSKI, MIKHAIL",Toronto,242,3215:14,39,63,44,102,375,556,750,10.40,0.73,1.18,0.82,1.90,7.00,10.38,14.00,26.2,42.3,68.5
"UPSHALL, SCOTTIE",Columbus,265,3189:17,54,47,28,101,530,722,898,10.19,1.02,0.88,0.53,1.90,9.97,13.58,16.89,42.5,37.0,79.5
"KULEMIN, NIKOLAI",Toronto,233,2939:31,50,43,20,93,357,495,656,14.01,1.02,0.88,0.41,1.90,7.29,10.10,13.39,37.6,32.3,69.9
"KOIVU, MIKKO",Minnesota,287,3953:54,36,89,42,125,516,699,891,6.98,0.55,1.35,0.64,1.90,7.83,10.61,13.52,22.4,55.3,77.6
"KULDA, ARTURS",Winnipeg,6,63:21,0,2,1,2,8,9,11,0.00,0.00,1.89,0.95,1.89,7.58,8.52,10.42,0.0,50.0,50.0
"LOMBARDI, MATTHEW",Nashville,228,2888:47,32,59,33,91,384,511,624,8.33,0.66,1.23,0.69,1.89,7.98,10.61,12.96,25.4,46.8,72.2
"LEINO, VILLE",Philadelphia,149,1843:47,24,34,17,58,175,251,326,13.71,0.78,1.11,0.55,1.89,5.69,8.17,10.61,26.7,37.8,64.4
"BOLLAND, DAVE",Chicago,220,2673:43,30,54,34,84,253,343,419,11.86,0.67,1.21,0.76,1.89,5.68,7.70,9.40,24.0,43.2,67.2
"WALZ, WES",Minnesota,11,127:24,1,3,1,4,9,13,15,11.11,0.47,1.41,0.47,1.88,4.24,6.12,7.06,25.0,75.0,100.0
"ARMSTRONG, COLBY",Toronto,283,3443:15,51,57,30,108,362,484,591,14.09,0.89,0.99,0.52,1.88,6.31,8.43,10.30,33.1,37.0,70.1
"FROLOV, ALEXANDER",NY Rangers,272,3638:30,48,66,43,114,405,559,692,11.85,0.79,1.09,0.71,1.88,6.68,9.22,11.41,32.7,44.9,77.6
"BUTLER, BOBBY",Ottawa,38,478:50,9,6,2,15,64,86,100,14.06,1.13,0.75,0.25,1.88,8.02,10.78,12.53,47.4,31.6,78.9
"HALISCHUK, MATT",Nashville,48,479:09,5,10,4,15,47,65,82,10.64,0.63,1.25,0.50,1.88,5.89,8.14,10.27,26.3,52.6,78.9
"SULLIVAN, STEVE",Nashville,167,2205:30,23,46,27,69,218,306,378,10.55,0.63,1.25,0.73,1.88,5.93,8.32,10.28,23.2,46.5,69.7
"FLEISCHMANN, TOMAS",Colorado,260,2948:50,40,52,40,92,344,476,609,11.63,0.81,1.06,0.81,1.87,7.00,9.69,12.39,28.6,37.1,65.7
"CLOWE, RYANE",San Jose,243,3373:18,37,68,37,105,427,543,709,8.67,0.66,1.21,0.66,1.87,7.59,9.66,12.61,25.9,47.6,73.4
"KENNEDY, TYLER",Pittsburgh,266,3090:41,47,49,34,96,587,779,1015,8.01,0.91,0.95,0.66,1.86,11.40,15.12,19.70,37.0,38.6,75.6
"MORROW, BRENDEN",Dallas,257,3480:41,47,61,37,108,373,516,682,12.60,0.81,1.05,0.64,1.86,6.43,8.89,11.76,29.0,37.7,66.7
"VERMETTE, ANTOINE",Columbus,324,4157:50,50,79,47,129,490,661,817,10.20,0.72,1.14,0.68,1.86,7.07,9.54,11.79,30.3,47.9,78.2
"BLAKE, JASON",Anaheim,318,4193:29,52,78,51,130,807,1033,1277,6.44,0.74,1.12,0.73,1.86,11.55,14.78,18.27,30.1,45.1,75.1
"REINPRECHT, STEVEN",Florida,263,3098:45,35,61,40,96,259,357,463,13.51,0.68,1.18,0.77,1.86,5.01,6.91,8.96,25.7,44.9,70.6
"ROBITAILLE, RANDY",Ottawa,68,776:17,9,15,8,24,74,102,123,12.16,0.70,1.16,0.62,1.85,5.72,7.88,9.51,24.3,40.5,64.9
"JOKINEN, JUSSI",Carolina,293,3464:09,40,67,41,107,357,476,626,11.20,0.69,1.16,0.71,1.85,6.18,8.24,10.84,27.6,46.2,73.8
"AFINOGENOV, MAXIM",Winnipeg,186,2234:28,29,40,24,69,288,400,530,10.07,0.78,1.07,0.64,1.85,7.73,10.74,14.23,31.2,43.0,74.2
"JAGR, JAROMIR",NY Rangers,82,1231:22,17,21,13,38,180,248,314,9.44,0.83,1.02,0.63,1.85,8.77,12.08,15.30,31.5,38.9,70.4
"STILLMAN, CORY",Carolina,265,3434:59,39,67,40,106,361,531,687,10.80,0.68,1.17,0.70,1.85,6.31,9.28,12.00,27.1,46.5,73.6
"RUUTU, TUOMO",Carolina,290,3728:24,37,78,44,115,416,596,810,8.89,0.60,1.26,0.71,1.85,6.69,9.59,13.04,22.0,46.4,68.5
"SELANNE, TEEMU",Anaheim,218,2762:43,35,50,31,85,349,456,544,10.03,0.76,1.09,0.67,1.85,7.58,9.90,11.81,31.2,44.6,75.9
"ANISIMOV, ARTEM",NY Rangers,165,1951:35,25,35,17,60,254,347,466,9.84,0.77,1.08,0.52,1.84,7.81,10.67,14.33,31.6,44.3,75.9
"COLE, ERIK",Carolina,273,3579:59,48,62,44,110,496,682,890,9.68,0.80,1.04,0.74,1.84,8.31,11.43,14.92,30.2,39.0,69.2
"HEJDUK, MILAN",Colorado,286,3905:52,53,67,41,120,475,603,762,11.16,0.81,1.03,0.63,1.84,7.30,9.26,11.71,31.5,39.9,71.4
