name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"WOLSKI, WOJTEK",NY Rangers,153,1985:36,28,52,30,80,257,342,408,10.89,0.85,1.57,0.91,2.42,7.77,10.33,12.33,28.9,53.6,82.5
"HORTON, NATHAN",Boston,145,2035:59,29,53,34,82,244,335,442,11.89,0.85,1.56,1.00,2.42,7.19,9.87,13.03,24.8,45.3,70.1
"BURROWS, ALEX",Vancouver,154,2024:47,41,39,15,80,290,390,478,14.14,1.21,1.16,0.44,2.37,8.59,11.56,14.16,36.6,34.8,71.4
"LALIBERTE, DAVID",Philadelphia,11,76:12,2,1,1,3,8,13,16,25.00,1.57,0.79,0.79,2.36,6.30,10.24,12.60,50.0,25.0,75.0
"KANA, TOMAS",Columbus,6,50:56,0,2,1,2,3,4,6,0.00,0.00,2.36,1.18,2.36,3.53,4.71,7.07,0.0,100.0,100.0
"PARSE, SCOTT",Los Angeles,64,664:39,10,16,10,26,80,101,127,12.50,0.90,1.44,0.90,2.35,7.22,9.12,11.46,27.0,43.2,70.3
"BACKSTROM, NICKLAS",Washington,158,2329:19,30,61,34,91,289,397,503,10.38,0.77,1.57,0.88,2.34,7.44,10.23,12.96,22.6,45.9,68.4
"CALVERT, MATT",Columbus,42,412:42,8,8,5,16,39,52,65,20.51,1.16,1.16,0.73,2.33,5.67,7.56,9.45,38.1,38.1,76.2
"TURRIS, KYLE",Arizona,65,621:59,11,13,7,24,100,129,159,11.00,1.06,1.25,0.68,2.32,9.65,12.44,15.34,33.3,39.4,72.7
"MALKIN, EVGENI",Pittsburgh,110,1530:37,19,40,23,59,236,322,417,8.05,0.74,1.57,0.90,2.31,9.25,12.62,16.35,25.0,52.6,77.6
"BRIERE, DANIEL",Philadelphia,152,2050:19,39,40,24,79,317,395,495,12.30,1.14,1.17,0.70,2.31,9.28,11.56,14.49,36.4,37.4,73.8
"SHARP, PATRICK",Chicago,156,2128:21,35,47,28,82,369,489,603,9.49,0.99,1.32,0.79,2.31,10.40,13.79,17.00,33.0,44.3,77.4
"GETZLAF, RYAN",Anaheim,133,2163:57,19,64,37,83,158,238,299,12.03,0.53,1.77,1.03,2.30,4.38,6.60,8.29,17.1,57.7,74.8
"PERRY, COREY",Anaheim,164,2595:49,44,55,35,99,394,534,655,11.17,1.02,1.27,0.81,2.29,9.11,12.34,15.14,34.4,43.0,77.3
"GREENING, COLIN",Ottawa,24,314:43,6,6,3,12,53,68,82,11.32,1.14,1.14,0.57,2.29,10.10,12.96,15.63,37.5,37.5,75.0
"TOEWS, JONATHAN",Chicago,156,2286:40,34,53,38,87,290,369,446,11.72,0.89,1.39,1.00,2.28,7.61,9.68,11.70,26.4,41.1,67.4
"AUCOIN, KEITH",Washington,10,79:02,1,2,1,3,3,4,7,33.33,0.76,1.52,0.76,2.28,2.28,3.04,5.31,25.0,50.0,75.0
"LARSEN, PHILIP",Dallas,8,79:35,0,3,1,3,4,6,6,0.00,0.00,2.26,0.75,2.26,3.02,4.52,4.52,0.0,37.5,37.5
"VANEK, THOMAS",Buffalo,151,1910:00,33,39,23,72,265,383,468,12.45,1.04,1.23,0.72,2.26,8.32,12.03,14.70,34.4,40.6,75.0
"ERIKSSON, LOUI",Dallas,160,2313:13,29,58,27,87,259,358,429,11.20,0.75,1.50,0.70,2.26,6.72,9.29,11.13,27.4,54.7,82.1
"ELIAS, PATRIK",New Jersey,138,1789:06,25,42,27,67,231,294,384,10.82,0.84,1.41,0.91,2.25,7.75,9.86,12.88,29.1,48.8,77.9
"THOMAS, BILL",Florida,23,187:12,4,3,1,7,32,44,45,12.50,1.28,0.96,0.32,2.24,10.26,14.10,14.42,57.1,42.9,100.0
"KUNITZ, CHRIS",Pittsburgh,116,1502:41,25,31,17,56,185,266,346,13.51,1.00,1.24,0.68,2.24,7.39,10.62,13.82,32.1,39.7,71.8
"NASH, RICK",Columbus,151,2120:34,40,39,24,79,380,495,626,10.53,1.13,1.10,0.68,2.24,10.75,14.01,17.71,40.8,39.8,80.6
"DOWNIE, STEVE",Tampa Bay,135,1584:45,22,37,24,59,152,214,259,14.47,0.83,1.40,0.91,2.23,5.75,8.10,9.81,25.0,42.0,67.0
"DATSYUK, PAVEL",Detroit,136,2031:17,32,43,26,75,245,333,446,13.06,0.95,1.27,0.77,2.22,7.24,9.84,13.17,33.7,45.3,78.9
"BENN, JAMIE",Dallas,150,1900:22,32,38,17,70,267,365,477,11.98,1.01,1.20,0.54,2.21,8.43,11.52,15.06,39.5,46.9,86.4
"KOPITAR, ANZE",Los Angeles,157,2344:22,35,51,29,86,322,452,562,10.87,0.90,1.31,0.74,2.20,8.24,11.57,14.38,31.8,46.4,78.2
"PARISE, ZACH",New Jersey,93,1391:30,25,26,14,51,288,372,432,8.68,1.08,1.12,0.60,2.20,12.42,16.04,18.63,37.3,38.8,76.1
"RYAN, BOBBY",Anaheim,163,2467:42,45,45,27,90,381,524,648,11.81,1.09,1.09,0.66,2.19,9.26,12.74,15.76,33.8,33.8,67.7
"PAVELSKI, JOE",San Jose,141,1879:52,29,39,25,68,349,446,548,8.31,0.93,1.24,0.80,2.17,11.14,14.24,17.49,35.4,47.6,82.9
"SPEZZA, JASON",Ottawa,122,1688:45,22,39,27,61,214,309,415,10.28,0.78,1.39,0.96,2.17,7.60,10.98,14.74,26.2,46.4,72.6
"GRABNER, MICHAEL",NY Islanders,96,1136:39,24,17,11,41,225,287,342,10.67,1.27,0.90,0.58,2.16,11.88,15.15,18.05,47.1,33.3,80.4
"WILLIAMS, JUSTIN",Los Angeles,122,1664:18,23,37,16,60,291,396,484,7.90,0.83,1.33,0.58,2.16,10.49,14.28,17.45,29.9,48.1,77.9
"THORNTON, JOE",San Jose,159,2275:24,20,62,42,82,167,234,296,11.98,0.53,1.63,1.11,2.16,4.40,6.17,7.81,17.4,53.9,71.3
"HODGSON, CODY",Vancouver,8,55:41,1,1,0,2,8,11,16,12.50,1.08,1.08,0.00,2.15,8.62,11.85,17.24,50.0,50.0,100.0
"AFINOGENOV, MAXIM",Winnipeg,82,1090:28,15,24,15,39,124,178,230,12.10,0.83,1.32,0.83,2.15,6.82,9.79,12.66,28.8,46.2,75.0
"HOSSA, MARIAN",Chicago,122,1705:50,25,36,20,61,274,356,442,9.12,0.88,1.27,0.70,2.15,9.64,12.52,15.55,32.5,46.8,79.2
"MARLEAU, PATRICK",San Jose,164,2348:58,42,42,21,84,341,460,576,12.32,1.07,1.07,0.54,2.15,8.71,11.75,14.71,36.2,36.2,72.4
"KREJCI, DAVID",Boston,154,2129:05,21,55,39,76,216,285,368,9.72,0.59,1.55,1.10,2.14,6.09,8.03,10.37,21.0,55.0,76.0
"DALPE, ZAC",Carolina,14,113:15,3,1,0,4,16,22,28,18.75,1.59,0.53,0.00,2.12,8.48,11.66,14.83,50.0,16.7,66.7
"CARTER, JEFF",Philadelphia,154,2045:52,42,30,13,72,427,593,763,9.84,1.23,0.88,0.38,2.11,12.52,17.39,22.38,41.6,29.7,71.3
"POMINVILLE, JASON",Buffalo,155,1917:22,27,40,27,67,322,412,518,8.39,0.84,1.25,0.84,2.10,10.08,12.89,16.21,30.3,44.9,75.3
"BERGERON, PATRICE",Boston,153,1954:32,27,41,26,68,283,379,477,9.54,0.83,1.26,0.80,2.09,8.69,11.63,14.64,30.3,46.1,76.4
"PENNER, DUSTIN",Los Angeles,162,2128:31,36,38,22,74,264,381,471,13.64,1.01,1.07,0.62,2.09,7.44,10.74,13.28,37.9,40.0,77.9
"ROY, DEREK",Buffalo,115,1525:49,18,35,25,53,174,240,307,10.34,0.71,1.38,0.98,2.08,6.84,9.44,12.07,26.9,52.2,79.1
"UPSHALL, SCOTTIE",Columbus,131,1614:36,36,20,9,56,266,365,466,13.53,1.34,0.74,0.33,2.08,9.88,13.56,17.32,53.7,29.9,83.6
"ZETTERBERG, HENRIK",Detroit,154,2250:28,25,53,33,78,428,590,740,5.84,0.67,1.41,0.88,2.08,11.41,15.73,19.73,24.3,51.5,75.7
"STEEN, ALEXANDER",St. Louis,140,1848:00,30,34,20,64,264,387,507,11.36,0.97,1.10,0.65,2.08,8.57,12.56,16.46,38.5,43.6,82.1
"NEAL, JAMES",Pittsburgh,156,2169:05,38,37,21,75,300,406,527,12.67,1.05,1.02,0.58,2.07,8.30,11.23,14.58,38.4,37.4,75.8
"KULEMIN, NIKOLAI",Toronto,160,2082:46,37,35,16,72,253,348,459,14.62,1.07,1.01,0.46,2.07,7.29,10.03,13.22,38.5,36.5,75.0
"MCLAREN, FRAZER",San Jose,32,173:36,1,5,4,6,14,19,21,7.14,0.35,1.73,1.38,2.07,4.84,6.57,7.26,11.1,55.6,66.7
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"HORNQVIST, PATRIC",Nashville,159,1999:04,34,35,20,69,419,519,626,8.11,1.02,1.05,0.60,2.07,12.58,15.58,18.79,36.6,37.6,74.2
"HAVLAT, MARTIN",Minnesota,151,2096:47,30,42,27,72,274,367,454,10.95,0.86,1.20,0.77,2.06,7.84,10.50,12.99,33.3,46.7,80.0
"FEHR, ERIC",Washington,120,1254:37,23,20,12,43,205,286,370,11.22,1.10,0.96,0.57,2.06,9.80,13.68,17.69,39.7,34.5,74.1
"MCGRATTAN, BRIAN",Calgary,34,116:48,1,3,1,4,19,24,31,5.26,0.51,1.54,0.51,2.05,9.76,12.33,15.92,16.7,50.0,66.7
"MORRISON, BRENDAN",Calgary,140,1694:25,12,46,29,58,143,195,261,8.39,0.42,1.63,1.03,2.05,5.06,6.91,9.24,14.5,55.4,69.9
"BOEDKER, MIKKEL",Arizona,48,439:05,5,10,6,15,37,54,77,13.51,0.68,1.37,0.82,2.05,5.06,7.38,10.52,25.0,50.0,75.0
"ARTYUKHIN, EVGENY",Winnipeg,54,468:28,9,7,3,16,39,64,79,23.08,1.15,0.90,0.38,2.05,5.00,8.20,10.12,52.9,41.2,94.1
"JEFFREY, DUSTIN",Pittsburgh,26,263:51,4,5,5,9,28,37,53,14.29,0.91,1.14,1.14,2.05,6.37,8.41,12.05,33.3,41.7,75.0
"PROSPAL, VACLAV",NY Rangers,104,1466:28,19,31,23,50,167,218,285,11.38,0.78,1.27,0.94,2.05,6.83,8.92,11.66,27.1,44.3,71.4
"FLEISCHMANN, TOMAS",Colorado,113,1379:28,20,27,22,47,157,216,299,12.74,0.87,1.17,0.96,2.04,6.83,9.39,13.01,27.8,37.5,65.3
"IGINLA, JAROME",Calgary,164,2589:49,44,44,26,88,380,517,700,11.58,1.02,1.02,0.60,2.04,8.80,11.98,16.22,38.6,38.6,77.2
"CRACKNELL, ADAM",St. Louis,24,206:28,3,4,3,7,23,35,44,13.04,0.87,1.16,0.87,2.03,6.68,10.17,12.79,30.0,40.0,70.0
"COUTURE, LOGAN",San Jose,104,1327:33,24,21,13,45,226,311,386,10.62,1.08,0.95,0.59,2.03,10.21,14.06,17.45,45.3,39.6,84.9
"KOIVU, MIKKO",Minnesota,151,2065:15,19,51,23,70,279,401,503,6.81,0.55,1.48,0.67,2.03,8.11,11.65,14.61,22.9,61.4,84.3
"LUCIC, MILAN",Boston,129,1742:16,28,31,14,59,193,277,371,14.51,0.96,1.07,0.48,2.03,6.65,9.54,12.78,34.1,37.8,72.0
"CLOWE, RYANE",San Jose,157,2249:34,27,49,26,76,294,372,488,9.18,0.72,1.31,0.69,2.03,7.84,9.92,13.02,27.6,50.0,77.6
"KESLER, RYAN",Vancouver,164,2191:14,31,43,30,74,296,428,555,10.47,0.85,1.18,0.82,2.03,8.11,11.72,15.20,32.0,44.3,76.3
"POULIOT, MARC-ANTOINE",Tampa Bay,37,385:11,6,7,3,13,51,63,82,11.76,0.93,1.09,0.47,2.02,7.94,9.81,12.77,37.5,43.8,81.2
"CLEARY, DAN",Detroit,132,1720:59,31,27,19,58,259,342,420,11.97,1.08,0.94,0.66,2.02,9.03,11.92,14.64,40.8,35.5,76.3
"HUSELIUS, KRISTIAN",Columbus,113,1544:51,22,30,22,52,175,238,319,12.57,0.85,1.17,0.85,2.02,6.80,9.24,12.39,34.9,47.6,82.5
"KESSEL, PHIL",Toronto,152,2234:06,39,36,27,75,442,602,785,8.82,1.05,0.97,0.73,2.01,11.87,16.17,21.08,39.8,36.7,76.5
"ENNIS, TYLER",Buffalo,92,1163:32,17,22,13,39,182,239,294,9.34,0.88,1.13,0.67,2.01,9.39,12.32,15.16,30.4,39.3,69.6
"TANGUAY, ALEX",Calgary,158,2093:29,23,47,30,70,156,226,276,14.74,0.66,1.35,0.86,2.01,4.47,6.48,7.91,22.5,46.1,68.6
"JOKINEN, JUSSI",Carolina,150,1857:26,26,36,20,62,192,256,340,13.54,0.84,1.16,0.65,2.00,6.20,8.27,10.98,29.9,41.4,71.3
"GIROUX, CLAUDE",Philadelphia,164,2069:26,21,48,37,69,211,298,375,9.95,0.61,1.39,1.07,2.00,6.12,8.64,10.87,23.1,52.7,75.8
"LECAVALIER, VINCENT",Tampa Bay,146,1981:30,31,35,24,66,307,402,501,10.10,0.94,1.06,0.73,2.00,9.30,12.17,15.17,36.0,40.7,76.7
"POULIOT, BENOIT",Montreal,132,1502:03,25,25,17,50,202,274,336,12.38,1.00,1.00,0.68,2.00,8.07,10.95,13.42,37.9,37.9,75.8
"STASTNY, PAUL",Colorado,155,2285:34,24,52,35,76,261,347,424,9.20,0.63,1.37,0.92,2.00,6.85,9.11,11.13,23.1,50.0,73.1
"PLEKANEC, TOMAS",Montreal,159,2142:40,33,38,24,71,308,410,547,10.71,0.92,1.06,0.67,1.99,8.62,11.48,15.32,37.5,43.2,80.7
"KOVALCHUK, ILYA",New Jersey,157,2544:55,44,40,27,84,332,454,614,13.25,1.04,0.94,0.64,1.98,7.83,10.70,14.48,41.5,37.7,79.2
"DUCHENE, MATT",Colorado,161,2272:35,32,43,27,75,277,390,477,11.55,0.84,1.14,0.71,1.98,7.31,10.30,12.59,30.8,41.3,72.1
"ANTROPOV, NIK",Winnipeg,152,2006:22,26,40,21,66,154,216,278,16.88,0.78,1.20,0.63,1.97,4.61,6.46,8.31,27.4,42.1,69.5
"GRABOVSKI, MIKHAIL",Toronto,140,1950:10,24,40,29,64,270,386,508,8.89,0.74,1.23,0.89,1.97,8.31,11.88,15.63,24.2,40.4,64.6
"RUUTU, TUOMO",Carolina,135,1736:57,18,39,22,57,196,279,390,9.18,0.62,1.35,0.76,1.97,6.77,9.64,13.47,23.4,50.6,74.0
"KOSTITSYN, SERGEI",Nashville,124,1498:35,23,26,13,49,120,168,227,19.17,0.92,1.04,0.52,1.96,4.80,6.73,9.09,34.3,38.8,73.1
"MCDONALD, ANDY",St. Louis,137,1866:58,27,34,17,61,268,349,421,10.07,0.87,1.09,0.55,1.96,8.61,11.22,13.53,31.4,39.5,70.9
"BACKES, DAVID",St. Louis,161,2173:26,30,41,22,71,268,390,475,11.19,0.83,1.13,0.61,1.96,7.40,10.77,13.11,28.0,38.3,66.4
"STILLMAN, CORY",Carolina,123,1629:56,21,32,21,53,180,271,352,11.67,0.77,1.18,0.77,1.95,6.63,9.98,12.96,28.4,43.2,71.6
"RIBEIRO, MIKE",Dallas,148,2060:50,19,48,37,67,235,311,396,8.09,0.55,1.40,1.08,1.95,6.84,9.05,11.53,21.3,53.9,75.3
"MACKENZIE, DEREK",Columbus,81,678:10,7,15,8,22,76,111,143,9.21,0.62,1.33,0.71,1.95,6.72,9.82,12.65,23.3,50.0,73.3
"VAN_RIEMSDYK, JAMES",Philadelphia,153,1797:34,26,32,19,58,281,382,481,9.25,0.87,1.07,0.63,1.94,9.38,12.75,16.05,31.0,38.1,69.0
"MUELLER, PETER",Colorado,68,775:58,9,16,10,25,100,135,172,9.00,0.70,1.24,0.77,1.93,7.73,10.44,13.30,30.0,53.3,83.3
"CONNOLLY, TIM",Buffalo,141,1676:19,15,39,22,54,234,302,393,6.41,0.54,1.40,0.79,1.93,8.38,10.81,14.07,19.2,50.0,69.2
"DARCHE, MATHIEU",Montreal,88,870:19,14,14,11,28,113,152,189,12.39,0.97,0.97,0.76,1.93,7.79,10.48,13.03,35.0,35.0,70.0
"OSHIE, TJ",St. Louis,125,1627:23,23,29,22,52,190,287,368,12.11,0.85,1.07,0.81,1.92,7.01,10.58,13.57,30.3,38.2,68.4
"HARTNELL, SCOTT",Philadelphia,163,2068:09,23,43,25,66,281,381,464,8.19,0.67,1.25,0.73,1.91,8.15,11.05,13.46,22.5,42.2,64.7
"VERMETTE, ANTOINE",Columbus,164,2225:51,25,46,25,71,248,340,424,10.08,0.67,1.24,0.67,1.91,6.69,9.16,11.43,26.9,49.5,76.3
"DUPUIS, PASCAL",Pittsburgh,162,2010:43,28,36,21,64,282,375,469,9.93,0.84,1.07,0.63,1.91,8.41,11.19,13.99,31.1,40.0,71.1
"SIMMONDS, WAYNE",Los Angeles,158,2011:28,25,39,19,64,217,313,427,11.52,0.75,1.16,0.57,1.91,6.47,9.34,12.74,30.9,48.1,79.0
"ERAT, MARTIN",Nashville,138,1856:34,23,36,23,59,226,291,377,10.18,0.74,1.16,0.74,1.91,7.30,9.40,12.18,28.4,44.4,72.8
"COMEAU, BLAKE",NY Islanders,137,1730:50,30,25,19,55,241,322,450,12.45,1.04,0.87,0.66,1.91,8.35,11.16,15.60,43.5,36.2,79.7
"SELANNE, TEEMU",Anaheim,127,1668:21,21,32,21,53,217,273,317,9.68,0.76,1.15,0.76,1.91,7.80,9.82,11.40,30.9,47.1,77.9
"PERRON, DAVID",St. Louis,92,1134:22,18,18,17,36,133,175,217,13.53,0.95,0.95,0.90,1.90,7.03,9.26,11.48,39.1,39.1,78.3
"MACARTHUR, CLARKE",Toronto,163,2081:44,23,43,28,66,212,283,392,10.85,0.66,1.24,0.81,1.90,6.11,8.16,11.30,25.8,48.3,74.2
"WHEELER, BLAKE",Winnipeg,163,2023:30,32,32,20,64,274,366,464,11.68,0.95,0.95,0.59,1.90,8.12,10.85,13.76,37.6,37.6,75.3
"BICKELL, BRYAN",Chicago,94,1138:29,18,18,10,36,133,180,222,13.53,0.95,0.95,0.53,1.90,7.01,9.49,11.70,34.6,34.6,69.2
"HEATLEY, DANY",San Jose,162,2405:16,30,46,30,76,319,456,609,9.40,0.75,1.15,0.75,1.90,7.96,11.38,15.19,25.2,38.7,63.9
"KULDA, ARTURS",Winnipeg,6,63:21,0,2,1,2,8,9,11,0.00,0.00,1.89,0.95,1.89,7.58,8.52,10.42,0.0,50.0,50.0
"SAMUELSSON, MIKAEL",Vancouver,149,2002:08,33,30,21,63,326,435,566,10.12,0.99,0.90,0.63,1.89,9.77,13.04,16.96,36.3,33.0,69.2
"VORACEK, JAKUB",Columbus,161,2068:04,20,45,30,65,241,326,403,8.30,0.58,1.31,0.87,1.89,6.99,9.46,11.69,20.8,46.9,67.7
"GOC, MARCEL",Nashville,124,1591:38,20,30,9,50,210,271,347,9.52,0.75,1.13,0.34,1.88,7.92,10.22,13.08,27.0,40.5,67.6
"ASHAM, ARRON",Pittsburgh,116,1115:17,15,20,14,35,147,182,231,10.20,0.81,1.08,0.75,1.88,7.91,9.79,12.43,33.3,44.4,77.8
"DOAN, SHANE",Arizona,153,2135:38,16,51,34,67,302,426,537,5.30,0.45,1.43,0.96,1.88,8.48,11.97,15.09,16.5,52.6,69.1
"STAJAN, MATT",Calgary,158,2073:33,16,49,31,65,164,225,283,9.76,0.46,1.42,0.90,1.88,4.75,6.51,8.19,16.2,49.5,65.7
"BUTLER, BOBBY",Ottawa,38,478:50,9,6,2,15,64,86,100,14.06,1.13,0.75,0.25,1.88,8.02,10.78,12.53,47.4,31.6,78.9
"JONES, DAVID",Colorado,100,1341:39,24,18,13,42,143,193,246,16.78,1.07,0.81,0.58,1.88,6.40,8.63,11.00,40.0,30.0,70.0
"BRULE, GILBERT",Edmonton,105,1278:34,21,19,10,40,160,206,255,13.12,0.99,0.89,0.47,1.88,7.51,9.67,11.97,40.4,36.5,76.9
"LADD, ANDREW",Winnipeg,163,2181:07,31,37,21,68,273,371,475,11.36,0.85,1.02,0.58,1.87,7.51,10.21,13.07,31.6,37.8,69.4
"LOMBARDI, MATTHEW",Nashville,79,997:41,13,18,11,31,125,167,202,10.40,0.78,1.08,0.66,1.86,7.52,10.04,12.15,26.0,36.0,62.0
"HECHT, JOCHEN",Buffalo,146,1900:20,27,32,19,59,316,414,493,8.54,0.85,1.01,0.60,1.86,9.98,13.07,15.57,28.1,33.3,61.5
"MALONE, RYAN",Tampa Bay,122,1483:42,15,31,13,46,195,243,289,7.69,0.61,1.25,0.53,1.86,7.89,9.83,11.69,22.4,46.3,68.7
"BOURQUE, RENE",Calgary,153,2000:36,32,30,21,62,300,433,559,10.67,0.96,0.90,0.63,1.86,9.00,12.99,16.77,40.5,38.0,78.5
"ANISIMOV, ARTEM",NY Rangers,164,1942:08,25,35,17,60,253,346,465,9.88,0.77,1.08,0.53,1.85,7.82,10.69,14.37,31.6,44.3,75.9
"UMBERGER, RJ",Columbus,164,2110:50,24,41,22,65,279,366,456,8.60,0.68,1.17,0.63,1.85,7.93,10.40,12.96,29.3,50.0,79.3
"COLE, ERIK",Carolina,121,1591:33,25,24,16,49,210,295,391,11.90,0.94,0.90,0.60,1.85,7.92,11.12,14.74,38.5,36.9,75.4
"RAYMOND, MASON",Vancouver,152,1952:18,26,34,19,60,326,428,529,7.98,0.80,1.04,0.58,1.84,10.02,13.15,16.26,31.7,41.5,73.2
"STAAL, JORDAN",Pittsburgh,124,1692:36,22,30,18,52,206,271,364,10.68,0.78,1.06,0.64,1.84,7.30,9.61,12.90,28.9,39.5,68.4
"PARK, RICHARD",NY Islanders,80,945:27,8,21,10,29,123,164,199,6.50,0.51,1.33,0.63,1.84,7.81,10.41,12.63,20.5,53.8,74.4
"STAAL, ERIC",Carolina,150,2185:23,27,40,27,67,359,511,650,7.52,0.74,1.10,0.74,1.84,9.86,14.03,17.85,26.7,39.6,66.3
"LUPUL, JOFFREY",Toronto,77,947:26,19,10,5,29,140,185,244,13.57,1.20,0.63,0.32,1.84,8.87,11.72,15.45,45.2,23.8,69.0
"BOYES, BRAD",Buffalo,165,2190:09,19,48,27,67,274,382,491,6.93,0.52,1.31,0.74,1.84,7.51,10.46,13.45,18.1,45.7,63.8
"LAICH, BROOKS",Washington,159,1964:34,18,42,23,60,270,355,466,6.67,0.55,1.28,0.70,1.83,8.25,10.84,14.23,19.8,46.2,65.9
"STEPAN, DEREK",NY Rangers,82,1049:43,16,16,11,32,132,182,241,12.12,0.91,0.91,0.63,1.83,7.54,10.40,13.78,34.0,34.0,68.1
"EBERLE, JORDAN",Edmonton,69,952:27,12,17,11,29,123,164,223,9.76,0.76,1.07,0.69,1.83,7.75,10.33,14.05,36.4,51.5,87.9
"PERREAULT, MATHIEU",Washington,55,558:21,9,8,6,17,54,73,94,16.67,0.97,0.86,0.64,1.83,5.80,7.84,10.10,40.9,36.4,77.3
"GLENCROSS, CURTIS",Calgary,146,1776:30,24,30,17,54,192,274,351,12.50,0.81,1.01,0.57,1.82,6.48,9.25,11.85,35.3,44.1,79.4
"LATENDRESSE, GUILLAUME",Minnesota,89,1087:27,20,13,13,33,143,206,265,13.99,1.10,0.72,0.72,1.82,7.89,11.37,14.62,48.8,31.7,80.5
"STAFFORD, DREW",Buffalo,133,1581:57,22,26,15,48,259,324,396,8.49,0.83,0.99,0.57,1.82,9.82,12.29,15.02,27.5,32.5,60.0
"SETOGUCHI, DEVIN",San Jose,142,1784:20,29,25,8,54,277,393,517,10.47,0.98,0.84,0.27,1.82,9.31,13.21,17.38,38.7,33.3,72.0
"KNUBLE, MIKE",Washington,147,1984:23,36,24,17,60,282,362,432,12.77,1.09,0.73,0.51,1.81,8.53,10.95,13.06,41.4,27.6,69.0
"PONIKAROVSKY, ALEXEI",Los Angeles,138,1622:36,20,29,20,49,233,326,401,8.58,0.74,1.07,0.74,1.81,8.62,12.05,14.83,28.2,40.8,69.0
