name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"OKPOSO, KYLE",NY Islanders,71,1093:21,19,28,15,47,131,181,254,14.50,1.04,1.54,0.82,2.58,7.19,9.93,13.94,32.2,47.5,79.7
"DUCHENE, MATT",Colorado,71,1026:26,13,31,21,44,164,224,289,7.93,0.76,1.81,1.23,2.57,9.59,13.09,16.89,24.5,58.5,83.0
"MALKIN, EVGENI",Pittsburgh,60,863:50,15,22,16,37,95,125,162,15.79,1.04,1.53,1.11,2.57,6.60,8.68,11.25,31.2,45.8,77.1
"STAMKOS, STEVEN",Tampa Bay,37,539:46,14,9,7,23,66,103,133,21.21,1.56,1.00,0.78,2.56,7.34,11.45,14.78,46.7,30.0,76.7
"CROSBY, SIDNEY",Pittsburgh,80,1273:08,20,34,23,54,169,228,278,11.83,0.94,1.60,1.08,2.54,7.96,10.75,13.10,29.4,50.0,79.4
"HERTL, TOMAS",San Jose,37,472:03,10,10,5,20,74,100,129,13.51,1.27,1.27,0.64,2.54,9.41,12.71,16.40,38.5,38.5,76.9
"THORNTON, JOE",San Jose,82,1129:59,8,39,25,47,77,108,142,10.39,0.42,2.07,1.33,2.50,4.09,5.73,7.54,12.9,62.9,75.8
"PERREAULT, MATHIEU",Anaheim,69,757:56,13,18,11,31,84,114,147,15.48,1.03,1.42,0.87,2.45,6.65,9.02,11.64,32.5,45.0,77.5
"ZETTERBERG, HENRIK",Detroit,45,684:44,11,17,11,28,101,137,171,10.89,0.96,1.49,0.96,2.45,8.85,12.00,14.98,26.2,40.5,66.7
"GABORIK, MARIAN",Los Angeles,41,543:46,9,13,7,22,78,105,128,11.54,0.99,1.43,0.77,2.43,8.61,11.59,14.12,30.0,43.3,73.3
"TARASENKO, VLADIMIR",St. Louis,64,794:45,13,19,14,32,107,174,226,12.15,0.98,1.43,1.06,2.42,8.08,13.14,17.06,31.0,45.2,76.2
"KESSEL, PHIL",Toronto,82,1342:02,27,27,18,54,215,289,387,12.56,1.21,1.21,0.80,2.41,9.61,12.92,17.30,39.7,39.7,79.4
"TANGUAY, ALEX",Colorado,16,202:04,3,5,1,8,18,20,25,16.67,0.89,1.48,0.30,2.38,5.34,5.94,7.42,23.1,38.5,61.5
"BOYCHUK, ZACH",Carolina,11,101:16,1,3,3,4,14,16,22,7.14,0.59,1.78,1.78,2.37,8.29,9.48,13.03,25.0,75.0,100.0
"MAROON, PATRICK",Anaheim,62,633:48,10,15,10,25,78,106,136,12.82,0.95,1.42,0.95,2.37,7.38,10.03,12.87,28.6,42.9,71.4
"LANDESKOG, GABRIEL",Colorado,81,1217:43,18,30,27,48,174,233,307,10.34,0.89,1.48,1.33,2.37,8.57,11.48,15.13,28.1,46.9,75.0
"SHARP, PATRICK",Chicago,82,1220:57,22,26,16,48,218,283,379,10.09,1.08,1.28,0.79,2.36,10.71,13.91,18.62,32.4,38.2,70.6
"TOEWS, JONATHAN",Chicago,76,1125:11,19,25,15,44,141,174,206,13.48,1.01,1.33,0.80,2.35,7.52,9.28,10.98,28.8,37.9,66.7
"KANE, PATRICK",Chicago,69,1056:23,18,23,17,41,164,224,290,10.98,1.02,1.31,0.97,2.33,9.31,12.72,16.47,34.0,43.4,77.4
"TAVARES, JOHN",NY Islanders,59,927:44,15,21,15,36,120,160,215,12.50,0.97,1.36,0.97,2.33,7.76,10.35,13.90,30.6,42.9,73.5
"BOZAK, TYLER",Toronto,58,929:11,10,26,17,36,58,75,96,17.24,0.65,1.68,1.10,2.32,3.75,4.84,6.20,18.9,49.1,67.9
"NEAL, JAMES",Pittsburgh,59,802:36,14,17,9,31,153,219,295,9.15,1.05,1.27,0.67,2.32,11.44,16.37,22.05,30.4,37.0,67.4
"BERGERON, PATRICE",Boston,80,1059:06,19,21,12,40,174,249,322,10.92,1.08,1.19,0.68,2.27,9.86,14.11,18.24,33.9,37.5,71.4
"MARCHAND, BRAD",Boston,82,1098:25,17,24,17,41,129,178,214,13.18,0.93,1.31,0.93,2.24,7.05,9.72,11.69,30.9,43.6,74.5
"SMITH-PELLY, DEVANTE",Anaheim,19,215:17,2,6,1,8,20,33,38,10.00,0.56,1.67,0.28,2.23,5.57,9.20,10.59,20.0,60.0,80.0
"PALMIERI, KYLE",Anaheim,71,730:28,13,14,4,27,115,154,189,11.30,1.07,1.15,0.33,2.22,9.45,12.65,15.52,34.2,36.8,71.1
"STEEN, ALEXANDER",St. Louis,68,947:31,23,12,6,35,133,203,272,17.29,1.46,0.76,0.38,2.22,8.42,12.85,17.22,50.0,26.1,76.1
"SPEZZA, JASON",Ottawa,75,1002:12,13,24,18,37,149,206,266,8.72,0.78,1.44,1.08,2.22,8.92,12.33,15.93,27.1,50.0,77.1
"SCHWARTZ, JADEN",St. Louis,80,1070:19,15,24,15,39,136,182,230,11.03,0.84,1.35,0.84,2.19,7.62,10.20,12.89,27.8,44.4,72.2
"PAVELSKI, JOE",San Jose,82,1127:25,22,19,11,41,138,221,286,15.94,1.17,1.01,0.59,2.18,7.34,11.76,15.22,43.1,37.3,80.4
"KUNITZ, CHRIS",Pittsburgh,78,1127:29,20,21,12,41,155,205,266,12.90,1.06,1.12,0.64,2.18,8.25,10.91,14.16,31.7,33.3,65.1
"KREJCI, DAVID",Boston,80,1210:07,13,31,15,44,132,175,209,9.85,0.64,1.54,0.74,2.18,6.54,8.68,10.36,21.0,50.0,71.0
"RYAN, BOBBY",Ottawa,70,937:22,14,20,13,34,143,204,271,9.79,0.90,1.28,0.83,2.18,9.15,13.06,17.35,29.2,41.7,70.8
"STASTNY, PAUL",Colorado,71,1022:31,17,20,13,37,120,158,189,14.17,1.00,1.17,0.76,2.17,7.04,9.27,11.09,33.3,39.2,72.5
"LEE, ANDERS",NY Islanders,22,276:57,6,4,2,10,50,66,75,12.00,1.30,0.87,0.43,2.17,10.83,14.30,16.25,46.2,30.8,76.9
"MACARTHUR, CLARKE",Ottawa,79,1004:09,14,22,15,36,109,149,190,12.84,0.84,1.31,0.90,2.15,6.51,8.90,11.35,27.5,43.1,70.6
"LATTA, MICHAEL",Washington,17,111:37,1,3,3,4,5,8,11,20.00,0.54,1.61,1.61,2.15,2.69,4.30,5.91,25.0,75.0,100.0
"WHEELER, BLAKE",Winnipeg,82,1150:30,15,26,17,41,169,233,299,8.88,0.78,1.36,0.89,2.14,8.81,12.15,15.59,30.0,52.0,82.0
"SMITH, CRAIG",Nashville,79,1070:33,14,24,14,38,166,239,304,8.43,0.78,1.35,0.78,2.13,9.30,13.39,17.04,27.5,47.1,74.5
"ZUCCARELLO, MATS",NY Rangers,77,1014:24,14,22,19,36,120,158,201,11.67,0.83,1.30,1.12,2.13,7.10,9.35,11.89,32.6,51.2,83.7
"PALAT, ONDREJ",Tampa Bay,81,1100:08,15,24,17,39,126,176,223,11.90,0.82,1.31,0.93,2.13,6.87,9.60,12.16,27.3,43.6,70.9
"PINIZZOTTO, STEVEN",Edmonton,6,56:33,0,2,1,2,2,4,5,0.00,0.00,2.12,1.06,2.12,2.12,4.24,5.30,0.0,100.0,100.0
"SODERBERG, CARL",Boston,73,877:08,11,20,13,31,99,142,193,11.11,0.75,1.37,0.89,2.12,6.77,9.71,13.20,29.7,54.1,83.8
"OSHIE, TJ",St. Louis,79,1076:11,11,27,17,38,105,151,189,10.48,0.61,1.51,0.95,2.12,5.85,8.42,10.54,22.0,54.0,76.0
"COUTURE, LOGAN",San Jose,65,850:58,13,17,11,30,144,200,241,9.03,0.92,1.20,0.78,2.12,10.15,14.10,16.99,29.5,38.6,68.2
"SHEAHAN, RILEY",Detroit,42,482:26,6,11,10,17,44,65,80,13.64,0.75,1.37,1.24,2.11,5.47,8.08,9.95,23.1,42.3,65.4
"TURRIS, KYLE",Ottawa,82,1112:18,16,23,17,39,161,224,285,9.94,0.86,1.24,0.92,2.10,8.68,12.08,15.37,25.8,37.1,62.9
"MOSER, SIMON",Nashville,6,57:04,1,1,1,2,7,9,11,14.29,1.05,1.05,1.05,2.10,7.36,9.46,11.57,50.0,50.0,100.0
"HOSSA, MARIAN",Chicago,72,999:15,17,18,11,35,175,216,303,9.71,1.02,1.08,0.66,2.10,10.51,12.97,18.19,34.0,36.0,70.0
"HAULA, ERIK",Minnesota,46,400:15,5,9,3,14,51,67,79,9.80,0.75,1.35,0.45,2.10,7.65,10.04,11.84,27.8,50.0,77.8
"BURNS, BRENT",San Jose,69,944:24,18,15,7,33,189,277,355,9.52,1.14,0.95,0.44,2.10,12.01,17.60,22.55,32.7,27.3,60.0
"LITTLE, BRYAN",Winnipeg,82,1146:29,11,29,17,40,119,156,192,9.24,0.58,1.52,0.89,2.09,6.23,8.16,10.05,20.0,52.7,72.7
"GIROUX, CLAUDE",Philadelphia,82,1181:38,16,25,14,41,137,188,264,11.68,0.81,1.27,0.71,2.08,6.96,9.55,13.41,28.1,43.9,71.9
"TATAR, TOMAS",Detroit,73,836:57,14,15,10,29,117,156,208,11.97,1.00,1.08,0.72,2.08,8.39,11.18,14.91,34.1,36.6,70.7
"DUPUIS, PASCAL",Pittsburgh,39,578:19,7,13,11,20,89,120,147,7.87,0.73,1.35,1.14,2.08,9.23,12.45,15.25,24.1,44.8,69.0
"MACKINNON, NATHAN",Colorado,82,1158:45,14,26,13,40,177,238,292,7.91,0.72,1.35,0.67,2.07,9.16,12.32,15.12,25.5,47.3,72.7
"PARENTEAU, PIERRE",Colorado,55,754:22,10,16,9,26,79,103,123,12.66,0.80,1.27,0.72,2.07,6.28,8.19,9.78,27.8,44.4,72.2
"GIBBONS, BRIAN",Pittsburgh,41,436:06,4,11,6,15,26,35,48,15.38,0.55,1.51,0.83,2.06,3.58,4.82,6.60,20.0,55.0,75.0
"WARD, JOEL",Washington,82,994:37,15,19,6,34,102,137,175,14.71,0.90,1.15,0.36,2.05,6.15,8.26,10.56,31.9,40.4,72.3
"HORNQVIST, PATRIC",Nashville,76,1025:32,15,20,14,35,201,268,320,7.46,0.88,1.17,0.82,2.05,11.76,15.68,18.72,29.4,39.2,68.6
"LUCIC, MILAN",Boston,80,1151:24,18,21,12,39,120,176,230,15.00,0.94,1.09,0.63,2.03,6.25,9.17,11.99,31.6,36.8,68.4
"FOLIGNO, NICK",Columbus,70,948:06,14,18,10,32,96,135,160,14.58,0.89,1.14,0.63,2.03,6.08,8.54,10.13,30.4,39.1,69.6
"BACKES, DAVID",St. Louis,74,1041:53,12,23,10,35,122,162,197,9.84,0.69,1.32,0.58,2.02,7.03,9.33,11.34,25.5,48.9,74.5
"JOHANSEN, RYAN",Columbus,82,1103:55,22,15,10,37,171,225,275,12.87,1.20,0.82,0.54,2.01,9.29,12.23,14.95,50.0,34.1,84.1
"BJUGSTAD, NICK",Florida,76,985:19,15,18,13,33,148,192,245,10.14,0.91,1.10,0.79,2.01,9.01,11.69,14.92,34.9,41.9,76.7
"PEVERLEY, RICH",Dallas,62,717:15,5,19,12,24,95,125,147,5.26,0.42,1.59,1.00,2.01,7.95,10.46,12.30,17.9,67.9,85.7
"LADD, ANDREW",Winnipeg,78,1078:13,17,19,9,36,141,194,247,12.06,0.95,1.06,0.50,2.00,7.85,10.80,13.74,34.0,38.0,72.0
"PACIORETTY, MAX",Montreal,73,988:31,23,10,7,33,180,261,332,12.78,1.40,0.61,0.42,2.00,10.93,15.84,20.15,50.0,21.7,71.7
"CHIMERA, JASON",Washington,82,1028:04,14,20,14,34,139,178,216,10.07,0.82,1.17,0.82,1.98,8.11,10.39,12.61,29.2,41.7,70.8
"JAGR, JAROMIR",New Jersey,82,1241:45,13,28,14,41,169,229,283,7.69,0.63,1.35,0.68,1.98,8.17,11.06,13.67,24.5,52.8,77.4
"MARLEAU, PATRICK",San Jose,82,1152:56,15,23,15,38,171,243,299,8.77,0.78,1.20,0.78,1.98,8.90,12.65,15.56,28.3,43.4,71.7
"FROLIK, MICHAEL",Winnipeg,81,1122:35,14,23,15,37,167,227,305,8.38,0.75,1.23,0.80,1.98,8.93,12.13,16.30,25.5,41.8,67.3
"STAAL, ERIC",Carolina,79,1184:08,15,24,19,39,167,225,283,8.98,0.76,1.22,0.96,1.98,8.46,11.40,14.34,30.0,48.0,78.0
"GARBUTT, RYAN",Dallas,75,851:00,14,14,8,28,149,214,264,9.40,0.99,0.99,0.56,1.97,10.51,15.09,18.61,37.8,37.8,75.7
"MIELE, ANDY",Arizona,7,61:11,0,2,0,2,5,6,9,0.00,0.00,1.96,0.00,1.96,4.90,5.88,8.83,0.0,40.0,40.0
"PIRRI, BRANDON",Florida,49,551:51,9,9,4,18,61,97,130,14.75,0.98,0.98,0.43,1.96,6.63,10.55,14.13,34.6,34.6,69.2
"SKINNER, JEFF",Carolina,71,950:26,19,12,9,31,195,249,324,9.74,1.20,0.76,0.57,1.96,12.31,15.72,20.45,47.5,30.0,77.5
"DATSYUK, PAVEL",Detroit,45,675:34,9,13,7,22,81,111,151,11.11,0.80,1.15,0.62,1.95,7.19,9.86,13.41,29.0,41.9,71.0
"KOPITAR, ANZE",Los Angeles,82,1169:11,18,20,12,38,140,183,234,12.86,0.92,1.03,0.62,1.95,7.18,9.39,12.01,32.1,35.7,67.9
"DUBINSKY, BRANDON",Columbus,76,985:39,9,23,16,32,127,177,229,7.09,0.55,1.40,0.97,1.95,7.73,10.77,13.94,20.9,53.5,74.4
"IGINLA, JAROME",Boston,78,1140:26,20,17,10,37,150,208,268,13.33,1.05,0.89,0.53,1.95,7.89,10.94,14.10,33.3,28.3,61.7
"POMINVILLE, JASON",Minnesota,82,1141:44,20,17,12,37,143,200,251,13.99,1.05,0.89,0.63,1.94,7.51,10.51,13.19,46.5,39.5,86.0
"TOFFOLI, TYLER",Los Angeles,62,682:03,9,13,7,22,103,150,197,8.74,0.79,1.14,0.62,1.94,9.06,13.20,17.33,31.0,44.8,75.9
"VORACEK, JAKUB",Philadelphia,82,1056:42,14,20,12,34,150,200,278,9.33,0.79,1.14,0.68,1.93,8.52,11.36,15.79,27.5,39.2,66.7
"ST._LOUIS, MARTIN",NY Rangers,81,1244:26,17,23,14,40,147,203,258,11.56,0.82,1.11,0.68,1.93,7.09,9.79,12.44,28.8,39.0,67.8
"BONINO, NICK",Anaheim,77,841:08,14,13,11,27,98,126,157,14.29,1.00,0.93,0.78,1.93,6.99,8.99,11.20,34.1,31.7,65.9
"FISHER, MIKE",Nashville,75,1093:48,15,20,10,35,125,158,194,12.00,0.82,1.10,0.55,1.92,6.86,8.67,10.64,31.2,41.7,72.9
"HUDLER, JIRI",Calgary,75,1094:52,13,22,13,35,84,119,144,15.48,0.71,1.21,0.71,1.92,4.60,6.52,7.89,27.1,45.8,72.9
"SANTORELLI, MIKE",Vancouver,49,720:46,8,15,8,23,75,118,156,10.67,0.67,1.25,0.67,1.91,6.24,9.82,12.99,25.0,46.9,71.9
"O_REILLY, RYAN",Colorado,80,1190:59,19,19,7,38,134,172,227,14.18,0.96,0.96,0.35,1.91,6.75,8.67,11.44,36.5,36.5,73.1
"SMITH, REILLY",Boston,82,1035:13,12,21,15,33,116,159,193,10.34,0.70,1.22,0.87,1.91,6.72,9.22,11.19,21.8,38.2,60.0
"PERRON, DAVID",Edmonton,78,1161:56,17,20,13,37,165,212,279,10.30,0.88,1.03,0.67,1.91,8.52,10.95,14.41,35.4,41.7,77.1
"SAAD, BRANDON",Chicago,78,1005:52,12,20,16,32,122,161,214,9.84,0.72,1.19,0.95,1.91,7.28,9.60,12.77,21.8,36.4,58.2
"VAN_RIEMSDYK, JAMES",Toronto,80,1257:45,17,23,13,40,197,250,295,8.63,0.81,1.10,0.62,1.91,9.40,11.93,14.07,27.0,36.5,63.5
"KASSIAN, ZACK",Vancouver,73,880:51,13,15,10,28,87,119,155,14.94,0.89,1.02,0.68,1.91,5.93,8.11,10.56,34.2,39.5,73.7
"SCEVIOUR, COLTON",Dallas,26,314:40,6,4,1,10,55,72,83,10.91,1.14,0.76,0.19,1.91,10.49,13.73,15.83,42.9,28.6,71.4
"NIELSEN, FRANS",NY Islanders,80,945:04,15,15,9,30,109,144,191,13.76,0.95,0.95,0.57,1.90,6.92,9.14,12.13,41.7,41.7,83.3
"ANISIMOV, ARTEM",Columbus,81,945:20,17,13,7,30,115,166,223,14.78,1.08,0.83,0.44,1.90,7.30,10.54,14.15,45.9,35.1,81.1
"WINCHESTER, JESSE",Florida,52,537:10,8,9,9,17,93,119,141,8.60,0.89,1.01,1.01,1.90,10.39,13.29,15.75,38.1,42.9,81.0
"EBERLE, JORDAN",Edmonton,80,1175:01,16,21,13,37,137,187,249,11.68,0.82,1.07,0.66,1.89,7.00,9.55,12.71,32.0,42.0,74.0
"BELESKEY, MATT",Anaheim,55,573:08,8,10,6,18,96,137,180,8.33,0.84,1.05,0.63,1.88,10.05,14.34,18.84,30.8,38.5,69.2
"ALFREDSSON, DANIEL",Detroit,68,861:37,11,16,8,27,92,125,159,11.96,0.77,1.11,0.56,1.88,6.41,8.70,11.07,34.4,50.0,84.4
"CARTER, JEFF",Los Angeles,72,936:22,14,15,11,29,179,246,315,7.82,0.90,0.96,0.70,1.86,11.47,15.76,20.18,35.0,37.5,72.5
"CAMMALLERI, MIKE",Calgary,63,970:06,20,10,7,30,133,174,236,15.04,1.24,0.62,0.43,1.86,8.23,10.76,14.60,54.1,27.0,81.1
"CULLEN, MATT",Nashville,77,939:22,9,20,12,29,104,132,176,8.65,0.57,1.28,0.77,1.85,6.64,8.43,11.24,19.6,43.5,63.0
"SILFVERBERG, JAKOB",Anaheim,52,583:55,6,12,9,18,90,116,145,6.67,0.62,1.23,0.92,1.85,9.25,11.92,14.90,24.0,48.0,72.0
"SEDIN, HENRIK",Vancouver,70,1038:45,7,25,12,32,69,96,122,10.14,0.40,1.44,0.69,1.85,3.99,5.55,7.05,16.3,58.1,74.4
"HAVLAT, MARTIN",San Jose,48,584:24,10,8,7,18,54,83,105,18.52,1.03,0.82,0.72,1.85,5.54,8.52,10.78,35.7,28.6,64.3
"ARCOBELLO, MARK",Edmonton,41,490:05,3,12,7,15,58,86,113,5.17,0.37,1.47,0.86,1.84,7.10,10.53,13.83,17.6,70.6,88.2
"STEPAN, DEREK",NY Rangers,82,1080:23,11,22,16,33,138,204,252,7.97,0.61,1.22,0.89,1.83,7.66,11.33,13.99,25.6,51.2,76.7
"NASH, RICK",NY Rangers,65,853:07,18,8,6,26,191,251,305,9.42,1.27,0.56,0.42,1.83,13.43,17.65,21.45,48.6,21.6,70.3
"HELM, DARREN",Detroit,42,492:53,8,7,3,15,63,87,120,12.70,0.97,0.85,0.37,1.83,7.67,10.59,14.61,38.1,33.3,71.4
"COGLIANO, ANDREW",Anaheim,82,1036:32,15,16,8,31,127,177,217,11.81,0.87,0.93,0.46,1.79,7.35,10.25,12.56,38.5,41.0,79.5
"GRANLUND, MIKAEL",Minnesota,63,837:14,4,21,11,25,76,97,127,5.26,0.29,1.50,0.79,1.79,5.45,6.95,9.10,13.3,70.0,83.3
"DESHARNAIS, DAVID",Montreal,79,1076:49,10,22,15,32,75,99,129,13.33,0.56,1.23,0.84,1.78,4.18,5.52,7.19,20.4,44.9,65.3
"LEIVO, JOSH",Toronto,7,67:19,1,1,1,2,4,6,6,25.00,0.89,0.89,0.89,1.78,3.57,5.35,5.35,50.0,50.0,100.0
"KANE, EVANDER",Winnipeg,63,943:11,14,14,13,28,186,259,346,7.53,0.89,0.89,0.83,1.78,11.83,16.48,22.01,34.1,34.1,68.3
"KUZNETSOV, EVGENY",Washington,17,202:27,2,4,2,6,16,23,29,12.50,0.59,1.19,0.59,1.78,4.74,6.82,8.59,28.6,57.1,85.7
"KOIVU, SAKU",Anaheim,65,776:22,8,15,5,23,65,84,105,12.31,0.62,1.16,0.39,1.78,5.02,6.49,8.11,25.0,46.9,71.9
"SKILLE, JACK",Columbus,16,135:05,4,0,0,4,23,32,36,17.39,1.78,0.00,0.00,1.78,10.22,14.21,15.99,66.7,0.0,66.7
"BOUCHER, REID",New Jersey,23,236:27,2,5,4,7,27,41,52,7.41,0.51,1.27,1.01,1.78,6.85,10.40,13.20,22.2,55.6,77.8
"HARTNELL, SCOTT",Philadelphia,78,1013:58,10,20,12,30,144,204,251,6.94,0.59,1.18,0.71,1.78,8.52,12.07,14.85,22.2,44.4,66.7
"FEHR, ERIC",Washington,73,913:03,12,15,11,27,118,150,201,10.17,0.79,0.99,0.72,1.77,7.75,9.86,13.21,35.3,44.1,79.4
"SHAW, ANDREW",Chicago,80,981:57,14,15,5,29,120,151,195,11.67,0.86,0.92,0.31,1.77,7.33,9.23,11.92,25.9,27.8,53.7
"GALLAGHER, BRENDAN",Montreal,81,1051:32,11,20,7,31,170,235,324,6.47,0.63,1.14,0.40,1.77,9.70,13.41,18.49,25.0,45.5,70.5
"FILPPULA, VALTTERI",Tampa Bay,75,1091:36,17,15,9,32,99,121,148,17.17,0.93,0.82,0.49,1.76,5.44,6.65,8.13,38.6,34.1,72.7
"GRABOVSKI, MIKHAIL",Washington,58,784:39,8,15,10,23,66,82,111,12.12,0.61,1.15,0.76,1.76,5.05,6.27,8.49,22.9,42.9,65.7
"BOYES, BRAD",Florida,78,1058:02,17,14,4,31,146,210,253,11.64,0.96,0.79,0.23,1.76,8.28,11.91,14.35,36.2,29.8,66.0
"JOKINEN, JUSSI",Pittsburgh,81,1025:45,13,17,11,30,134,171,225,9.70,0.76,0.99,0.64,1.75,7.84,10.00,13.16,25.5,33.3,58.8
"READ, MATT",Philadelphia,75,992:55,15,14,7,29,115,171,230,13.04,0.91,0.85,0.42,1.75,6.95,10.33,13.90,41.7,38.9,80.6
"STONE, MARK",Ottawa,19,240:03,3,4,3,7,30,49,59,10.00,0.75,1.00,0.75,1.75,7.50,12.25,14.75,30.0,40.0,70.0
"POULIOT, BENOIT",NY Rangers,80,893:21,7,19,6,26,116,153,183,6.03,0.47,1.28,0.40,1.75,7.79,10.28,12.29,18.9,51.4,70.3
"TLUSTY, JIRI",Carolina,68,860:27,13,12,9,25,113,157,201,11.50,0.91,0.84,0.63,1.74,7.88,10.95,14.02,35.1,32.4,67.6
"GRANLUND, MARKUS",Calgary,7,68:52,1,1,1,2,7,9,10,14.29,0.87,0.87,0.87,1.74,6.10,7.84,8.71,33.3,33.3,66.7
"JOHNSON, TYLER",Tampa Bay,82,1102:31,13,19,10,32,137,191,243,9.49,0.71,1.03,0.54,1.74,7.46,10.39,13.22,26.5,38.8,65.3
"SOBOTKA, VLADIMIR",St. Louis,61,760:11,8,14,7,22,82,124,169,9.76,0.63,1.10,0.55,1.74,6.47,9.79,13.34,22.9,40.0,62.9
"HAGELIN, CARL",NY Rangers,72,933:01,12,15,7,27,133,173,229,9.02,0.77,0.96,0.45,1.74,8.55,11.13,14.73,31.6,39.5,71.1
"ERIKSSON, LOUI",Boston,61,763:18,8,14,6,22,88,121,139,9.09,0.63,1.10,0.47,1.73,6.92,9.51,10.93,22.9,40.0,62.9
"HORTON, NATHAN",Columbus,35,454:55,2,11,6,13,44,55,78,4.55,0.26,1.45,0.79,1.71,5.80,7.25,10.29,10.0,55.0,65.0
"ELIAS, PATRIK",New Jersey,65,807:13,11,12,9,23,86,109,141,12.79,0.82,0.89,0.67,1.71,6.39,8.10,10.48,36.7,40.0,76.7
"KADRI, NAZEM",Toronto,78,1090:31,12,19,13,31,120,174,237,10.00,0.66,1.05,0.72,1.71,6.60,9.57,13.04,26.7,42.2,68.9
"RAFFL, MICHAEL",Philadelphia,68,738:48,9,12,10,21,91,132,168,9.89,0.73,0.97,0.81,1.71,7.39,10.72,13.64,31.0,41.4,72.4
"HIGGINS, CHRIS",Vancouver,78,1127:50,14,18,13,32,169,219,271,8.28,0.74,0.96,0.69,1.70,8.99,11.65,14.42,32.6,41.9,74.4
"WEISE, DALE",Montreal,61,495:32,4,10,5,14,38,53,62,10.53,0.48,1.21,0.61,1.70,4.60,6.42,7.51,22.2,55.6,77.8
"HANZAL, MARTIN",Arizona,65,885:07,10,15,9,25,118,149,176,8.47,0.68,1.02,0.61,1.69,8.00,10.10,11.93,33.3,50.0,83.3
"BERGENHEIM, SEAN",Florida,62,816:29,12,11,8,23,152,213,252,7.89,0.88,0.81,0.59,1.69,11.17,15.65,18.52,37.5,34.4,71.9
"ZIBANEJAD, MIKA",Ottawa,69,781:07,11,11,8,22,117,177,205,9.40,0.84,0.84,0.61,1.69,8.99,13.60,15.75,36.7,36.7,73.3
"HEMSKY, ALES",Ottawa,75,959:29,11,16,9,27,121,150,199,9.09,0.69,1.00,0.56,1.69,7.57,9.38,12.44,28.2,41.0,69.2
"SIMMONDS, WAYNE",Philadelphia,82,1033:37,10,19,11,29,138,170,237,7.25,0.58,1.10,0.64,1.68,8.01,9.87,13.76,24.4,46.3,70.7
"WINNIK, DANIEL",Anaheim,76,927:39,4,22,17,26,108,147,187,3.70,0.26,1.42,1.10,1.68,6.99,9.51,12.10,11.4,62.9,74.3
"KREIDER, CHRIS",NY Rangers,66,859:06,11,13,7,24,112,153,182,9.82,0.77,0.91,0.49,1.68,7.82,10.69,12.71,26.2,31.0,57.1
"SCHEIFELE, MARK",Winnipeg,63,861:20,10,14,6,24,81,115,142,12.35,0.70,0.98,0.42,1.67,5.64,8.01,9.89,26.3,36.8,63.2
"PENNER, DUSTIN",Washington,67,826:44,9,14,5,23,97,124,154,9.28,0.65,1.02,0.36,1.67,7.04,9.00,11.18,20.0,31.1,51.1
"CLOWE, RYANE",New Jersey,43,575:09,3,13,8,16,59,74,89,5.08,0.31,1.36,0.83,1.67,6.15,7.72,9.28,14.3,61.9,76.2
"STEWART, CHRIS",Buffalo,63,722:15,11,9,8,20,96,133,161,11.46,0.91,0.75,0.66,1.66,7.98,11.05,13.37,35.5,29.0,64.5
