name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"MALKIN, EVGENI",Pittsburgh,126,1785:43,30,34,20,64,212,303,393,14.15,1.01,1.14,0.67,2.15,7.12,10.18,13.20,37.5,42.5,80.0
"HALL, TAYLOR",Edmonton,135,2066:12,25,49,36,74,317,424,563,7.89,0.73,1.42,1.05,2.15,9.21,12.31,16.35,26.9,52.7,79.6
"TROCHECK, VINCENT",Florida,126,1639:40,25,33,25,58,202,276,344,12.38,0.91,1.21,0.91,2.12,7.39,10.10,12.59,31.2,41.2,72.5
"SCHWARTZ, JADEN",St. Louis,108,1478:35,21,31,21,52,183,231,298,11.48,0.85,1.26,0.85,2.11,7.43,9.37,12.09,33.3,49.2,82.5
"HAYES, KEVIN",NY Rangers,158,1851:22,25,40,31,65,205,282,364,12.20,0.81,1.30,1.00,2.11,6.64,9.14,11.80,30.1,48.2,78.3
"ST._LOUIS, MARTIN",NY Rangers,74,1027:43,15,21,13,36,101,134,161,14.85,0.88,1.23,0.76,2.10,5.90,7.82,9.40,30.0,42.0,72.0
"DANO, MARKO",Winnipeg,69,830:15,13,16,8,29,132,168,208,9.85,0.94,1.16,0.58,2.10,9.54,12.14,15.03,37.1,45.7,82.9
"COLE, ERIK",Detroit,68,803:03,16,12,9,28,104,136,174,15.38,1.20,0.90,0.67,2.09,7.77,10.16,13.00,43.2,32.4,75.7
"PANARIN, ARTEMI",Chicago,80,1180:12,18,23,11,41,144,189,253,12.50,0.92,1.17,0.56,2.08,7.32,9.61,12.86,33.3,42.6,75.9
"JOKINEN, JUSSI",Florida,162,1958:23,16,52,28,68,196,252,315,8.16,0.49,1.59,0.86,2.08,6.00,7.72,9.65,17.6,57.1,74.7
"SAAD, BRANDON",Columbus,160,2142:17,38,36,20,74,346,450,559,10.98,1.06,1.01,0.56,2.07,9.69,12.60,15.66,39.2,37.1,76.3
"THORNTON, JOE",San Jose,160,2202:42,14,62,32,76,165,234,297,8.48,0.38,1.69,0.87,2.07,4.49,6.37,8.09,13.2,58.5,71.7
"GETZLAF, RYAN",Anaheim,154,2181:05,22,53,33,75,241,368,471,9.13,0.61,1.46,0.91,2.06,6.63,10.12,12.96,23.4,56.4,79.8
"HARTNELL, SCOTT",Columbus,156,2075:16,27,44,30,71,269,342,418,10.04,0.78,1.27,0.87,2.05,7.78,9.89,12.09,27.3,44.4,71.7
"ZUCCARELLO, MATS",NY Rangers,159,2310:25,33,46,30,79,241,331,432,13.69,0.86,1.19,0.78,2.05,6.26,8.60,11.22,28.9,40.4,69.3
"DUBINSKY, BRANDON",Columbus,122,1612:21,21,34,21,55,183,236,320,11.48,0.78,1.27,0.78,2.05,6.81,8.78,11.91,29.6,47.9,77.5
"PERRY, COREY",Anaheim,149,2088:29,41,30,21,71,295,425,548,13.90,1.18,0.86,0.60,2.04,8.47,12.21,15.74,43.6,31.9,75.5
"BONINO, NICK",Pittsburgh,138,1622:34,19,36,22,55,187,246,308,10.16,0.70,1.33,0.81,2.03,6.92,9.10,11.39,27.9,52.9,80.9
"RYCHEL, KERBY",Columbus,37,354:22,2,10,9,12,36,50,65,5.56,0.34,1.69,1.52,2.03,6.10,8.47,11.01,12.5,62.5,75.0
"WEISS, STEPHEN",Detroit,52,472:42,6,10,5,16,39,54,68,15.38,0.76,1.27,0.63,2.03,4.95,6.85,8.63,31.6,52.6,84.2
"SPOONER, RYAN",Boston,109,1244:21,11,31,21,42,155,199,243,7.10,0.53,1.49,1.01,2.03,7.47,9.60,11.72,22.0,62.0,84.0
"FORSBERG, FILIP",Nashville,164,2222:01,40,35,22,75,349,548,709,11.46,1.08,0.95,0.59,2.03,9.42,14.80,19.14,35.1,30.7,65.8
"KOPITAR, ANZE",Los Angeles,160,2294:00,22,55,33,77,207,291,379,10.63,0.58,1.44,0.86,2.01,5.41,7.61,9.91,21.2,52.9,74.0
"LARKIN, DYLAN",Detroit,80,1074:08,18,18,12,36,170,230,302,10.59,1.01,1.01,0.67,2.01,9.50,12.85,16.87,38.3,38.3,76.6
"RIBEIRO, MIKE",Nashville,163,2329:03,19,59,31,78,142,198,238,13.38,0.49,1.52,0.80,2.01,3.66,5.10,6.13,16.0,49.6,65.5
"GAUDREAU, JOHNNY",Calgary,159,2301:04,31,46,27,77,250,338,442,12.40,0.81,1.20,0.70,2.01,6.52,8.81,11.53,28.2,41.8,70.0
"KUZNETSOV, EVGENY",Washington,162,2063:59,15,54,39,69,234,318,397,6.41,0.44,1.57,1.13,2.01,6.80,9.24,11.54,15.2,54.5,69.7
"HORNQVIST, PATRIC",Pittsburgh,146,1954:27,27,38,20,65,347,455,576,7.78,0.83,1.17,0.61,2.00,10.65,13.97,17.68,27.3,38.4,65.7
"POULIOT, BENOIT",Edmonton,113,1447:18,20,28,18,48,152,221,257,13.16,0.83,1.16,0.75,1.99,6.30,9.16,10.65,30.8,43.1,73.8
"RATTIE, TY",St. Louis,24,211:18,4,3,2,7,23,33,41,17.39,1.14,0.85,0.57,1.99,6.53,9.37,11.64,50.0,37.5,87.5
"SCHEIFELE, MARK",Winnipeg,153,2212:24,28,45,27,73,270,376,461,10.37,0.76,1.22,0.73,1.98,7.32,10.20,12.50,25.9,41.7,67.6
"BARKOV, ALEKSANDER",Florida,137,1883:57,30,32,18,62,218,280,336,13.76,0.96,1.02,0.57,1.97,6.94,8.92,10.70,34.9,37.2,72.1
"DUCLAIR, ANTHONY",Arizona,99,1100:22,13,23,15,36,84,124,156,15.48,0.71,1.25,0.82,1.96,4.58,6.76,8.51,24.5,43.4,67.9
"OSHIE, TJ",Washington,152,2142:18,26,44,26,70,250,351,440,10.40,0.73,1.23,0.73,1.96,7.00,9.83,12.32,25.0,42.3,67.3
"KREJCI, DAVID",Boston,119,1719:50,16,40,27,56,135,190,239,11.85,0.56,1.40,0.94,1.95,4.71,6.63,8.34,20.8,51.9,72.7
"DROUIN, JONATHAN",Tampa Bay,91,1014:28,5,28,18,33,85,127,180,5.88,0.30,1.66,1.06,1.95,5.03,7.51,10.65,11.1,62.2,73.3
"MOUILLIERAT, KAEL",Pittsburgh,7,61:47,1,1,0,2,2,4,5,50.00,0.97,0.97,0.00,1.94,1.94,3.88,4.86,50.0,50.0,100.0
"BACKSTROM, NICKLAS",Washington,157,2288:29,26,48,32,74,202,297,366,12.87,0.68,1.26,0.84,1.94,5.30,7.79,9.60,27.7,51.1,78.7
"COLBORNE, JOE",Calgary,137,1701:37,18,37,23,55,125,163,214,14.40,0.63,1.30,0.81,1.94,4.41,5.75,7.55,25.0,51.4,76.4
"GALCHENYUK, ALEX",Montreal,162,2114:00,34,34,21,68,269,363,471,12.64,0.96,0.96,0.60,1.93,7.63,10.30,13.37,34.3,34.3,68.7
"STAMKOS, STEVEN",Tampa Bay,159,2271:50,42,31,24,73,293,422,543,14.33,1.11,0.82,0.63,1.93,7.74,11.15,14.34,40.8,30.1,70.9
"EBERLE, JORDAN",Edmonton,150,2214:32,33,38,25,71,249,338,436,13.25,0.89,1.03,0.68,1.92,6.75,9.16,11.81,34.7,40.0,74.7
"RANDELL, TYLER",Boston,27,188:02,6,0,0,6,18,20,21,33.33,1.91,0.00,0.00,1.91,5.74,6.38,6.70,66.7,0.0,66.7
"EBBETT, ANDREW",Pittsburgh,24,188:10,1,5,3,6,18,23,34,5.56,0.32,1.59,0.96,1.91,5.74,7.33,10.84,16.7,83.3,100.0
"GALLAGHER, BRENDAN",Montreal,135,1790:29,28,29,20,57,324,416,581,8.64,0.94,0.97,0.67,1.91,10.86,13.94,19.47,32.9,34.1,67.1
"FONTAINE, JUSTIN",Minnesota,131,1384:45,14,30,18,44,143,200,255,9.79,0.61,1.30,0.78,1.91,6.20,8.67,11.05,21.9,46.9,68.8
"SPEZZA, JASON",Dallas,157,1983:28,32,31,19,63,300,446,591,10.67,0.97,0.94,0.57,1.91,9.07,13.49,17.88,34.4,33.3,67.7
"OKPOSO, KYLE",NY Islanders,139,2016:25,22,42,26,64,289,398,518,7.61,0.65,1.25,0.77,1.90,8.60,11.84,15.41,26.8,51.2,78.0
"SEDIN, DANIEL",Vancouver,164,2206:29,27,43,29,70,334,442,544,8.08,0.73,1.17,0.79,1.90,9.08,12.02,14.79,31.8,50.6,82.4
"OVECHKIN, ALEX",Washington,160,2400:00,47,29,15,76,448,642,918,10.49,1.18,0.72,0.38,1.90,11.20,16.05,22.95,42.0,25.9,67.9
"SMITH, CRAIG",Nashville,164,2058:18,35,30,20,65,354,478,603,9.89,1.02,0.87,0.58,1.89,10.32,13.93,17.58,32.1,27.5,59.6
"BRASSARD, DERICK",NY Rangers,160,2217:29,26,44,22,70,238,310,404,10.92,0.70,1.19,0.60,1.89,6.44,8.39,10.93,24.8,41.9,66.7
"VORACEK, JAKUB",Philadelphia,155,2157:59,17,51,31,68,258,334,476,6.59,0.47,1.42,0.86,1.89,7.17,9.29,13.23,20.2,60.7,81.0
"BERGERON, PATRICE",Boston,161,2129:29,34,33,17,67,359,468,583,9.47,0.96,0.93,0.48,1.89,10.12,13.19,16.43,38.6,37.5,76.1
"TANGUAY, ALEX",Arizona,150,1938:55,24,37,23,61,119,155,198,20.17,0.74,1.15,0.71,1.89,3.68,4.80,6.13,27.6,42.5,70.1
"PAVELSKI, JOE",San Jose,164,2356:54,40,34,21,74,293,421,538,13.65,1.02,0.87,0.53,1.88,7.46,10.72,13.70,35.4,30.1,65.5
"PARISE, ZACH",Minnesota,144,2039:10,32,32,15,64,322,436,525,9.94,0.94,0.94,0.44,1.88,9.47,12.83,15.45,38.6,38.6,77.1
"IGINLA, JAROME",Colorado,164,2166:51,28,40,30,68,227,292,418,12.33,0.78,1.11,0.83,1.88,6.29,8.09,11.57,31.5,44.9,76.4
"LITTLE, BRYAN",Winnipeg,127,1691:30,25,28,14,53,175,236,302,14.29,0.89,0.99,0.50,1.88,6.21,8.37,10.71,36.2,40.6,76.8
"DRAISAITL, LEON",Edmonton,109,1436:46,15,30,16,45,137,183,219,10.95,0.63,1.25,0.67,1.88,5.72,7.64,9.15,26.8,53.6,80.4
"FABBRI, ROBBY",St. Louis,72,832:59,15,11,3,26,101,138,170,14.85,1.08,0.79,0.22,1.87,7.28,9.94,12.25,41.7,30.6,72.2
"STROME, RYAN",NY Islanders,152,1890:17,19,40,29,59,248,319,395,7.66,0.60,1.27,0.92,1.87,7.87,10.13,12.54,19.4,40.8,60.2
"MARCHAND, BRAD",Boston,154,2118:49,33,33,23,66,336,439,557,9.82,0.93,0.93,0.65,1.87,9.51,12.43,15.77,34.0,34.0,68.0
"LUCIC, MILAN",Los Angeles,162,2282:26,29,42,29,71,219,344,446,13.24,0.76,1.10,0.76,1.87,5.76,9.04,11.72,26.4,38.2,64.5
"TOEWS, JONATHAN",Chicago,161,2251:24,27,43,29,70,239,309,369,11.30,0.72,1.15,0.77,1.87,6.37,8.23,9.83,29.3,46.7,76.1
"BURAKOVSKY, ANDRE",Washington,132,1544:15,23,25,9,48,172,252,347,13.37,0.89,0.97,0.35,1.86,6.68,9.79,13.48,30.3,32.9,63.2
"HANSEN, JANNIK",Vancouver,148,1834:29,27,30,22,57,210,286,359,12.86,0.88,0.98,0.72,1.86,6.87,9.35,11.74,34.6,38.5,73.1
"SHORE, DREW",Calgary,13,128:56,1,3,3,4,15,16,23,6.67,0.47,1.40,1.40,1.86,6.98,7.45,10.70,20.0,60.0,80.0
"LINDBERG, OSCAR",NY Rangers,69,743:07,10,13,9,23,104,140,165,9.62,0.81,1.05,0.73,1.86,8.40,11.30,13.32,34.5,44.8,79.3
"KREIDER, CHRIS",NY Rangers,159,2102:31,29,36,25,65,274,384,476,10.58,0.83,1.03,0.71,1.85,7.82,10.96,13.58,27.6,34.3,61.9
"LANDESKOG, GABRIEL",Colorado,157,2202:15,26,42,24,68,273,349,435,9.52,0.71,1.14,0.65,1.85,7.44,9.51,11.85,28.3,45.7,73.9
"STEEN, ALEXANDER",St. Louis,141,1980:28,26,35,24,61,256,342,426,10.16,0.79,1.06,0.73,1.85,7.76,10.36,12.91,29.9,40.2,70.1
"HANZAL, MARTIN",Arizona,101,1308:14,15,25,12,40,158,213,262,9.49,0.69,1.15,0.55,1.83,7.25,9.77,12.02,27.8,46.3,74.1
"COOKE, MATT",Minnesota,29,294:27,4,5,2,9,23,29,44,17.39,0.82,1.02,0.41,1.83,4.69,5.91,8.97,40.0,50.0,90.0
"PLEKANEC, TOMAS",Montreal,164,2226:18,22,46,27,68,297,387,485,7.41,0.59,1.24,0.73,1.83,8.00,10.43,13.07,24.4,51.1,75.6
"BELESKEY, MATT",Boston,145,1903:10,31,27,14,58,269,428,595,11.52,0.98,0.85,0.44,1.83,8.48,13.49,18.76,34.1,29.7,63.7
"HAGELIN, CARL",Pittsburgh,162,2104:48,26,38,20,64,310,422,535,8.39,0.74,1.08,0.57,1.82,8.84,12.03,15.25,26.8,39.2,66.0
"RAKELL, RICKARD",Anaheim,143,1721:39,21,31,17,52,227,328,402,9.25,0.73,1.08,0.59,1.81,7.91,11.43,14.01,28.0,41.3,69.3
"CAMMALLERI, MIKE",New Jersey,110,1560:28,22,25,18,47,172,218,264,12.79,0.85,0.96,0.69,1.81,6.61,8.38,10.15,34.4,39.1,73.4
"MACKINNON, NATHAN",Colorado,136,1892:35,20,37,19,57,332,442,544,6.02,0.63,1.17,0.60,1.81,10.53,14.01,17.25,24.7,45.7,70.4
"MARCHESSAULT, JONATHAN",Tampa Bay,47,431:53,4,9,2,13,66,87,104,6.06,0.56,1.25,0.28,1.81,9.17,12.09,14.45,26.7,60.0,86.7
"JOHANSEN, RYAN",Nashville,162,2259:17,24,44,26,68,247,322,411,9.72,0.64,1.17,0.69,1.81,6.56,8.55,10.91,25.3,46.3,71.6
"RYAN, BOBBY",Ottawa,159,2095:40,23,40,28,63,278,366,482,8.27,0.66,1.15,0.80,1.80,7.96,10.48,13.80,25.8,44.9,70.8
"HEMSKY, ALES",Dallas,151,1665:07,18,32,15,50,248,311,433,7.26,0.65,1.15,0.54,1.80,8.94,11.21,15.60,24.3,43.2,67.6
"STEMPNIAK, LEE",Boston,153,1876:28,26,30,10,56,209,275,374,12.44,0.83,0.96,0.32,1.79,6.68,8.79,11.96,33.3,38.5,71.8
"MONAHAN, SEAN",Calgary,162,2315:20,34,35,21,69,262,352,470,12.98,0.88,0.91,0.54,1.79,6.79,9.12,12.18,34.3,35.4,69.7
"FOLIGNO, NICK",Columbus,151,2081:37,30,32,14,62,250,314,386,12.00,0.86,0.92,0.40,1.79,7.21,9.05,11.13,34.1,36.4,70.5
"KNIGHT, CORBAN",Florida,22,202:06,2,4,3,6,13,20,23,15.38,0.59,1.19,0.89,1.78,3.86,5.94,6.83,28.6,57.1,85.7
"NEAL, JAMES",Nashville,149,2192:19,39,26,17,65,364,511,698,10.71,1.07,0.71,0.47,1.78,9.96,13.99,19.10,37.5,25.0,62.5
"DI_GIUSEPPE, PHILLIP",Carolina,41,541:12,6,10,7,16,60,91,109,10.00,0.67,1.11,0.78,1.77,6.65,10.09,12.08,25.0,41.7,66.7
"PERREAULT, MATHIEU",Winnipeg,133,1696:50,13,37,19,50,185,250,342,7.03,0.46,1.31,0.67,1.77,6.54,8.84,12.09,18.3,52.1,70.4
"NAMESTNIKOV, VLADISLAV",Tampa Bay,123,1392:59,19,22,12,41,131,172,217,14.50,0.82,0.95,0.52,1.77,5.64,7.41,9.35,32.2,37.3,69.5
"SEDIN, HENRIK",Vancouver,156,2107:08,11,51,29,62,141,180,222,7.80,0.31,1.45,0.83,1.77,4.01,5.13,6.32,13.8,63.8,77.5
"KILLORN, ALEX",Tampa Bay,152,2007:15,18,41,26,59,215,306,394,8.37,0.54,1.23,0.78,1.76,6.43,9.15,11.78,19.8,45.1,64.8
"KESSEL, PHIL",Pittsburgh,164,2280:32,33,34,20,67,369,482,641,8.94,0.87,0.89,0.53,1.76,9.71,12.68,16.86,34.7,35.8,70.5
"O_REILLY, CAL",Buffalo,20,170:18,2,3,2,5,6,8,9,33.33,0.70,1.06,0.70,1.76,2.11,2.82,3.17,33.3,50.0,83.3
"MILLER, J.T.",NY Rangers,140,1747:48,25,26,17,51,198,266,348,12.63,0.86,0.89,0.58,1.75,6.80,9.13,11.95,33.3,34.7,68.0
"ERIKSSON, LOUI",Boston,163,2227:36,27,38,21,65,226,296,348,11.95,0.73,1.02,0.57,1.75,6.09,7.97,9.37,30.3,42.7,73.0
"BACKES, DAVID",St. Louis,159,2194:53,23,41,25,64,259,365,435,8.88,0.63,1.12,0.68,1.75,7.08,9.98,11.89,25.6,45.6,71.1
"ZIBANEJAD, MIKA",Ottawa,161,2025:20,29,30,18,59,223,316,401,13.00,0.86,0.89,0.53,1.75,6.61,9.36,11.88,33.0,34.1,67.0
"DZIURZYNSKI, DAVE",Ottawa,14,137:23,1,3,1,4,13,18,20,7.69,0.44,1.31,0.44,1.75,5.68,7.86,8.73,25.0,75.0,100.0
"LEHTERA, JORI",St. Louis,154,1933:10,18,38,23,56,145,180,247,12.41,0.56,1.18,0.71,1.74,4.50,5.59,7.67,18.6,39.2,57.7
"VANEK, THOMAS",Minnesota,154,1900:59,23,32,27,55,201,267,360,11.44,0.73,1.01,0.85,1.74,6.34,8.43,11.36,31.9,44.4,76.4
"COUTURE, LOGAN",San Jose,134,1729:32,25,25,18,50,254,357,466,9.84,0.87,0.87,0.62,1.73,8.81,12.38,16.17,34.7,34.7,69.4
"DONSKOI, JOONAS",San Jose,76,934:13,8,19,12,27,88,122,157,9.09,0.51,1.22,0.77,1.73,5.65,7.84,10.08,20.0,47.5,67.5
"VERSTEEG, KRIS",Los Angeles,138,1834:15,22,31,19,53,235,324,416,9.36,0.72,1.01,0.62,1.73,7.69,10.60,13.61,30.1,42.5,72.6
"PEARSON, TANNER",Los Angeles,121,1385:54,21,19,11,40,168,255,333,12.50,0.91,0.82,0.48,1.73,7.27,11.04,14.42,35.0,31.7,66.7
"SKINNER, JEFF",Carolina,159,2116:49,32,29,24,61,372,521,675,8.60,0.91,0.82,0.68,1.73,10.54,14.77,19.13,42.1,38.2,80.3
"LADD, ANDREW",Chicago,159,2153:05,23,39,23,62,269,361,487,8.55,0.64,1.09,0.64,1.73,7.50,10.06,13.57,28.0,47.6,75.6
"NYLANDER, WILLIAM",Toronto,22,278:33,4,4,4,8,26,41,55,15.38,0.86,0.86,0.86,1.72,5.60,8.83,11.85,44.4,44.4,88.9
"STASTNY, PAUL",St. Louis,138,1918:19,15,40,23,55,181,263,307,8.29,0.47,1.25,0.72,1.72,5.66,8.23,9.60,18.3,48.8,67.1
"SMITH, REILLY",Florida,163,2096:41,29,31,19,60,239,318,428,12.13,0.83,0.89,0.54,1.72,6.84,9.10,12.25,30.9,33.0,63.8
"DOMI, MAX",Arizona,81,1013:50,11,18,13,29,99,147,197,11.11,0.65,1.07,0.77,1.72,5.86,8.70,11.66,26.8,43.9,70.7
"DIETZ, DARREN",Montreal,13,174:50,1,4,2,5,13,18,24,7.69,0.34,1.37,0.69,1.72,4.46,6.18,8.24,11.1,44.4,55.6
"NIEDERREITER, NINO",Minnesota,162,2035:34,29,29,15,58,246,348,437,11.79,0.85,0.85,0.44,1.71,7.25,10.26,12.88,33.7,33.7,67.4
"BAILEY, JOSH",NY Islanders,151,2072:52,18,41,22,59,210,285,389,8.57,0.52,1.19,0.64,1.71,6.08,8.25,11.26,20.2,46.1,66.3
"WILSON, COLIN",Nashville,141,1793:14,19,32,23,51,218,291,377,8.72,0.64,1.07,0.77,1.71,7.29,9.74,12.61,25.3,42.7,68.0
"BENNETT, SAM",Calgary,78,984:36,14,14,10,28,107,147,197,13.08,0.85,0.85,0.61,1.71,6.52,8.96,12.00,35.9,35.9,71.8
"POMINVILLE, JASON",Minnesota,157,2120:43,22,38,20,60,324,418,516,6.79,0.62,1.08,0.57,1.70,9.17,11.83,14.60,24.2,41.8,65.9
"LEIPSIC, BRENDAN",Toronto,6,70:44,1,1,1,2,9,12,16,11.11,0.85,0.85,0.85,1.70,7.63,10.18,13.57,50.0,50.0,100.0
"TATAR, TOMAS",Detroit,163,1980:40,31,25,16,56,268,387,516,11.57,0.94,0.76,0.48,1.70,8.12,11.72,15.63,38.3,30.9,69.1
"NUGENT-HOPKINS, RYAN",Edmonton,131,1953:21,25,30,19,55,211,274,386,11.85,0.77,0.92,0.58,1.69,6.48,8.42,11.86,29.8,35.7,65.5
"SIMMONDS, WAYNE",Philadelphia,156,1989:14,27,29,17,56,284,390,510,9.51,0.81,0.87,0.51,1.69,8.57,11.76,15.38,34.2,36.7,70.9
"WILLIAMS, JUSTIN",Washington,163,2168:46,28,33,17,61,301,401,508,9.30,0.77,0.91,0.47,1.69,8.33,11.09,14.05,26.9,31.7,58.7
"MATTHIAS, SHAWN",Colorado,149,1708:04,28,20,10,48,203,276,325,13.79,0.98,0.70,0.35,1.69,7.13,9.70,11.42,45.9,32.8,78.7
"JEFFREY, DUSTIN",Arizona,7,71:15,1,1,1,2,4,4,5,25.00,0.84,0.84,0.84,1.68,3.37,3.37,4.21,25.0,25.0,50.0
"JOHANSSON, MARCUS",Washington,156,1996:09,25,31,17,56,206,283,369,12.14,0.75,0.93,0.51,1.68,6.19,8.51,11.09,32.1,39.7,71.8
"ATKINSON, CAM",Columbus,159,2032:27,28,29,18,57,320,432,518,8.75,0.83,0.86,0.53,1.68,9.45,12.75,15.29,35.9,37.2,73.1
"DOWNIE, STEVE",Arizona,98,1000:49,13,15,8,28,114,136,178,11.40,0.78,0.90,0.48,1.68,6.83,8.15,10.67,34.2,39.5,73.7
"BACKLUND, MIKAEL",Calgary,134,1720:24,17,31,19,48,191,262,352,8.90,0.59,1.08,0.66,1.67,6.66,9.14,12.28,23.0,41.9,64.9
"CULLEN, MATT",Pittsburgh,144,1577:13,20,24,13,44,179,241,299,11.17,0.76,0.91,0.49,1.67,6.81,9.17,11.37,31.7,38.1,69.8
"SHARP, PATRICK",Dallas,144,1942:35,19,35,22,54,328,455,572,5.79,0.59,1.08,0.68,1.67,10.13,14.05,17.67,22.6,41.7,64.3
"CARR, DANIEL",Montreal,23,251:57,4,3,0,7,35,52,66,11.43,0.95,0.71,0.00,1.67,8.34,12.38,15.72,44.4,33.3,77.8
"NELSON, BROCK",NY Islanders,163,1986:07,31,24,9,55,259,342,459,11.97,0.94,0.72,0.27,1.66,7.82,10.33,13.87,36.9,28.6,65.5
"HOSSA, MARIAN",Chicago,146,1951:10,17,37,22,54,329,407,562,5.17,0.52,1.14,0.68,1.66,10.12,12.52,17.28,21.5,46.8,68.4
"FROLIK, MICHAEL",Calgary,146,1952:40,23,31,16,54,302,392,547,7.62,0.71,0.95,0.49,1.66,9.28,12.05,16.81,29.1,39.2,68.4
"SCHENN, BRAYDEN",Philadelphia,162,2098:07,23,35,21,58,208,291,400,11.06,0.66,1.00,0.60,1.66,5.95,8.32,11.44,30.7,46.7,77.3
